review_id,number_of_reviews,last_review,reviews_per_month
1442,1,11/1/2012,0.01
1589,3,11/1/2018,0.12
1608,3,8/2/2015,0.05
1756,5,3/11/2019,0.09
2325,3,7/4/2016,0.06
2552,2,10/13/2018,0.04
4357,2,2/21/2015,0.03
4377,2,11/29/2016,0.03
4389,2,8/31/2016,0.04
4393,6,6/30/2017,0.11
4394,6,10/4/2018,0.1
4428,7,10/4/2018,0.12
4455,8,8/15/2018,0.2
4846,4,6/30/2019,0.07
5018,3,2/22/2016,0.06
5020,10,3/15/2019,0.18
5130,10,11/10/2018,0.22
5205,6,4/21/2019,0.11
5214,7,5/31/2019,0.12
5269,2,7/16/2016,0.04
5290,5,3/16/2019,0.1
5351,8,7/1/2018,0.13
5424,1,10/8/2014,0.02
5441,2,10/30/2015,0.04
5929,4,8/12/2018,0.09
6699,6,8/9/2017,0.12
7176,7,12/23/2018,0.18
7873,4,12/3/2018,0.12
7936,3,11/30/2017,0.1
11176,1,1/27/2017,0.03
11185,2,4/17/2016,0.05
12737,3,4/19/2019,0.09
14228,1,8/11/2018,0.09
15565,2,5/30/2018,0.06
15875,2,10/30/2018,0.16
16059,2,2/19/2017,0.05
16942,5,5/30/2019,0.23
1373,15,7/29/2017,0.18
1376,11,4/28/2019,0.13
1383,8,8/21/2018,0.11
1384,15,4/27/2019,0.18
1385,2,10/22/2018,0.17
1386,40,1/1/2019,0.57
1387,57,5/6/2019,0.68
1389,6,8/16/2018,0.07
1390,57,5/24/2019,0.69
1391,22,10/28/2015,0.27
1392,6,9/4/2013,0.07
1393,17,10/13/2015,0.2
1399,44,9/28/2015,0.53
2328,24,1/27/2016,0.33
8444,27,5/4/2017,0.57
19088,17,4/16/2017,0.51
1400,51,5/2/2019,0.62
1401,179,6/17/2019,2.2
7791,1,12/31/2017,0.05
1403,4,7/8/2018,0.05
1406,2,4/3/2013,0.02
1407,3,1/11/2016,0.04
1409,59,7/8/2019,0.82
1410,1,1/5/2019,0.16
1411,1,9/18/2012,0.01
11665,90,6/25/2019,2.11
1414,11,3/8/2013,0.13
9796,3,7/23/2016,0.08
1415,32,4/21/2019,0.68
1416,8,8/21/2016,0.12
6805,171,7/3/2019,4.63
16972,180,6/26/2019,4.88
1420,108,6/3/2019,1.44
5999,38,6/3/2019,0.75
1425,43,6/2/2019,0.52
1429,18,4/6/2019,0.26
1430,29,4/30/2019,0.37
1431,11,12/25/2013,0.13
1433,39,4/28/2019,0.47
1434,2,8/25/2015,0.03
1435,59,6/27/2019,0.77
1437,56,5/21/2019,0.96
1443,58,6/18/2019,0.7
1444,10,10/24/2015,0.14
1445,83,5/23/2019,1.01
1446,12,6/3/2019,0.14
1447,1,8/25/2012,0.01
1448,10,7/6/2019,3.53
1450,5,7/3/2019,0.06
1451,15,7/9/2018,0.18
1453,108,7/5/2019,1.31
1661,9,10/20/2018,0.12
1454,163,6/19/2019,1.96
1478,162,6/24/2019,1.97
1455,182,6/23/2019,2.3
1459,46,1/4/2018,0.56
1460,211,7/4/2019,2.57
1462,10,5/7/2016,0.13
1463,72,6/22/2019,1.02
1464,18,12/1/2018,0.24
1466,15,10/12/2015,0.18
1467,78,6/7/2019,1.26
1468,17,6/24/2018,0.21
1469,15,8/3/2017,0.18
1476,46,6/14/2019,0.57
1477,19,11/2/2018,0.24
2072,74,5/19/2019,0.96
1488,12,12/20/2018,0.15
10083,12,5/31/2019,0.28
1491,219,6/12/2019,2.63
2418,172,6/27/2019,2.32
1493,40,10/15/2017,0.5
1494,37,6/8/2019,0.46
30453,1,12/9/2018,0.14
1497,43,7/4/2019,0.67
1498,9,11/4/2018,0.11
13977,3,11/16/2016,0.08
16961,2,1/6/2018,0.06
17614,14,6/10/2019,0.41
18166,12,6/30/2019,0.37
1501,19,6/7/2019,0.23
1504,77,6/24/2019,0.97
1505,115,6/24/2019,1.4
1506,294,7/4/2019,3.59
1507,66,6/30/2019,1.75
13653,71,7/1/2019,1.81
31778,27,7/3/2019,2.09
1508,4,8/10/2018,0.09
1509,39,6/18/2019,0.47
1510,173,7/1/2019,2.12
2265,95,6/13/2019,1.33
1512,62,1/2/2019,0.75
1514,27,6/24/2019,0.34
1515,96,6/16/2019,1.17
1516,119,1/25/2018,1.46
1518,100,7/1/2019,1.25
1470,1,7/16/2015,0.02
1520,89,6/27/2019,1.12
14072,18,5/13/2019,0.45
1523,239,6/26/2019,2.89
14847,113,6/25/2019,2.87
1524,79,4/24/2019,0.96
3616,8,2/9/2019,0.15
1527,5,5/3/2017,0.06
1530,404,6/25/2019,4.9
1531,27,7/6/2019,1.4
1532,79,5/20/2019,0.97
1535,76,6/1/2019,0.98
1536,7,1/1/2019,0.09
1537,11,10/2/2016,0.14
1539,60,7/4/2019,1.59
1556,51,7/3/2019,1.52
1557,55,6/4/2019,0.67
1541,22,12/10/2018,0.47
1866,8,6/23/2018,0.17
1543,104,7/2/2019,1.28
1544,6,5/24/2019,0.09
1548,56,7/6/2019,0.79
1549,51,6/22/2019,0.62
1550,7,4/11/2015,0.09
1551,86,6/30/2019,1.15
1554,363,6/16/2019,4.55
3698,21,2/15/2019,0.33
1559,29,3/12/2019,0.38
1648,189,6/23/2019,2.32
1562,1,5/14/2015,0.02
1564,12,3/17/2019,0.18
1566,9,4/16/2017,0.11
1739,13,6/15/2015,0.16
1568,17,6/25/2018,0.26
21907,2,4/8/2018,0.09
1569,70,6/19/2019,0.86
1571,1,10/5/2015,0.02
1573,17,9/18/2018,0.43
1574,59,8/21/2017,0.73
1575,62,7/1/2019,0.75
1577,33,5/15/2019,0.84
1578,158,6/16/2019,1.93
14843,63,6/7/2019,1.66
1579,8,4/29/2019,0.12
12924,3,5/21/2017,0.09
1581,1,8/29/2015,0.02
1585,17,3/15/2016,0.21
26404,7,1/1/2019,0.36
1591,23,12/7/2018,0.32
1593,203,6/20/2019,2.53
1595,6,5/25/2016,0.07
1597,10,7/6/2019,10.0
1598,111,7/6/2019,4.44
1599,6,1/2/2018,0.08
1604,4,8/2/2018,0.06
1605,8,10/15/2018,0.1
2125,8,6/3/2019,0.11
2126,13,6/15/2019,0.2
2127,4,3/31/2018,0.08
12139,2,3/8/2017,0.06
21546,3,10/22/2018,0.12
1609,10,7/4/2019,10.0
1610,1,7/24/2018,0.09
1611,21,4/18/2017,0.26
1612,237,9/16/2018,2.96
1613,20,12/30/2015,0.25
1615,66,6/9/2019,0.83
1616,7,12/15/2017,0.09
1617,273,6/20/2019,3.35
1619,19,6/18/2019,0.25
1620,2,1/5/2013,0.03
1621,83,6/23/2019,1.04
1622,219,6/16/2019,2.68
1627,151,6/22/2019,1.86
1628,3,7/6/2015,0.06
1630,213,7/1/2019,2.62
1632,12,7/1/2019,0.15
1634,3,10/15/2016,0.05
1635,3,8/21/2016,0.05
1636,4,12/28/2015,0.05
1638,11,5/20/2017,0.14
1639,17,3/15/2019,0.31
1640,46,6/27/2019,0.57
1641,52,6/24/2017,0.64
10653,30,6/11/2017,0.65
1642,10,4/28/2019,0.22
1644,104,6/24/2019,1.36
1651,61,5/22/2017,0.76
1652,3,4/28/2015,0.04
1653,27,9/15/2018,0.33
1654,1,5/23/2015,0.02
1656,22,6/29/2019,0.33
1657,63,7/5/2019,0.78
1658,15,5/31/2019,0.19
1665,24,3/2/2015,0.3
1666,1,12/27/2016,0.03
1667,108,6/16/2019,1.33
45607,4,6/30/2019,3.53
1670,67,6/20/2019,0.95
1671,64,3/31/2019,0.8
1672,4,9/4/2013,0.05
1676,41,6/29/2018,0.52
1677,2,3/19/2019,0.5
1678,4,12/31/2015,0.05
1681,302,6/23/2019,4.18
1682,1,9/22/2014,0.02
1683,3,2/11/2019,0.11
1684,13,4/21/2016,0.16
1686,276,7/6/2019,3.44
1687,22,7/2/2019,0.31
1695,97,6/28/2019,1.25
30188,2,7/30/2018,0.17
1697,72,6/30/2019,0.91
1698,72,6/23/2019,0.95
1699,52,5/28/2019,0.65
1702,18,6/22/2019,0.29
1703,8,6/2/2019,0.53
1704,3,1/2/2017,0.07
1705,4,11/3/2018,0.05
8955,57,6/23/2019,1.17
1707,7,4/23/2016,0.09
1708,68,7/1/2019,0.92
1709,185,6/24/2019,2.3
2632,140,6/10/2019,2.1
5370,1,4/28/2019,0.42
31361,1,5/24/2019,0.65
40207,2,6/21/2019,2.0
1712,8,4/28/2014,0.1
1713,67,7/6/2019,0.88
7290,6,2/15/2017,0.13
14514,40,7/1/2019,0.99
1716,1,10/17/2013,0.01
1718,18,11/13/2016,0.24
1720,50,6/14/2019,0.72
1721,11,9/7/2015,0.18
1722,121,7/2/2019,1.51
1723,108,7/2/2019,1.35
1724,10,3/16/2019,0.13
1726,34,8/31/2018,0.43
1728,11,6/24/2017,0.14
1730,2,4/26/2019,0.2
1731,25,7/5/2019,0.67
1732,4,6/9/2015,0.06
1733,260,6/27/2019,3.58
1736,48,1/3/2019,0.6
1738,23,1/2/2017,0.29
1741,3,9/26/2015,0.06
1745,7,1/6/2019,0.16
1746,12,9/21/2018,0.18
1749,13,1/2/2019,0.3
8711,208,7/1/2019,4.36
1751,26,6/28/2019,0.32
1844,26,6/23/2019,0.41
1753,1,1/3/2017,0.03
1754,186,6/17/2019,2.32
1755,154,5/13/2019,1.93
1757,41,12/30/2017,0.6
1758,3,9/26/2016,0.07
1759,3,6/27/2016,0.04
1761,6,4/30/2018,0.09
1762,39,1/4/2019,0.55
1765,16,11/10/2018,0.2
1766,6,1/2/2019,0.08
1767,47,5/31/2019,0.67
1768,2,1/7/2016,0.03
1770,5,11/14/2015,0.06
1772,2,6/26/2015,0.04
1773,13,1/4/2019,0.22
1779,1,6/30/2013,0.01
1780,3,11/13/2015,0.04
1783,16,11/20/2017,0.21
2130,1,10/5/2014,0.02
2308,12,4/1/2016,0.16
2655,23,4/20/2019,0.32
2775,27,5/31/2019,0.38
2874,24,11/18/2018,0.34
4111,8,5/1/2019,0.14
4984,11,3/16/2019,0.19
1784,19,4/26/2019,0.26
1787,2,1/1/2017,0.03
1788,3,11/13/2016,0.07
1789,8,8/15/2016,0.1
1790,42,1/2/2017,0.53
1791,7,7/24/2018,0.1
1793,1,1/1/2013,0.01
5563,1,7/1/2019,1.0
1795,76,6/13/2019,0.95
1796,52,4/7/2018,0.65
1798,36,5/28/2019,0.58
1799,92,6/24/2019,1.47
1801,23,5/24/2019,0.38
1803,38,1/2/2018,0.54
1804,205,6/11/2019,3.19
14751,6,8/18/2018,0.17
1805,108,6/23/2019,1.35
1806,4,4/1/2017,0.09
1807,13,11/28/2018,0.18
1809,70,5/31/2019,0.92
1811,29,6/1/2019,0.37
1813,23,1/7/2018,0.31
1818,124,5/27/2019,1.56
1821,6,9/5/2018,0.09
1823,1,9/12/2014,0.02
1825,10,1/1/2019,0.13
1826,41,1/12/2019,0.55
1834,22,5/9/2019,0.28
1835,225,6/18/2019,2.83
1837,7,4/27/2019,0.14
1846,267,6/19/2019,3.37
1847,11,12/26/2014,0.14
1848,47,6/12/2019,0.59
10309,15,1/2/2019,0.34
1851,9,6/9/2017,0.19
1853,1,5/24/2016,0.03
1854,23,3/2/2019,0.29
8921,31,6/23/2018,0.66
1859,26,5/13/2019,0.37
1860,47,6/11/2019,0.61
1862,5,10/4/2015,0.08
1863,4,1/3/2015,0.05
1864,224,6/21/2019,2.82
1867,11,4/27/2019,0.23
1868,6,1/3/2018,0.08
1869,15,1/3/2017,0.22
1872,7,10/13/2018,0.1
1873,17,11/26/2016,0.21
1874,66,7/1/2019,0.93
1875,13,1/26/2019,0.17
1876,22,10/22/2016,0.28
1879,50,6/30/2019,0.63
1880,14,5/28/2019,0.31
1882,1,11/9/2013,0.01
1883,33,3/30/2016,0.44
1885,22,4/17/2019,0.28
1888,34,7/1/2019,0.45
1889,219,6/13/2019,2.91
1891,23,5/20/2019,0.3
1893,11,6/27/2019,0.18
1894,220,6/21/2019,2.97
1895,8,9/25/2017,0.13
1900,93,6/8/2019,1.24
1902,6,9/27/2015,0.1
1903,15,6/4/2019,0.25
1904,20,9/10/2017,0.26
1906,187,5/24/2019,2.36
1911,145,7/1/2019,1.82
1912,16,5/11/2018,0.2
1913,52,6/15/2019,0.67
1914,82,2/29/2016,1.08
1915,97,4/10/2019,1.47
1922,26,4/22/2019,0.41
1917,8,6/28/2013,0.1
1918,166,6/20/2019,2.15
1920,38,5/20/2019,0.51
4867,49,6/12/2019,0.96
20525,31,5/4/2019,1.03
29071,19,5/6/2019,1.13
1921,17,6/30/2019,0.27
1924,15,9/6/2014,0.19
1925,106,7/4/2019,1.43
1926,37,5/19/2019,0.58
1928,12,5/15/2019,0.18
1931,3,4/30/2019,0.06
35183,39,7/2/2019,4.08
1936,64,7/1/2019,1.37
1938,33,5/2/2019,0.42
1941,31,9/27/2015,0.4
1942,82,6/8/2019,2.02
38334,19,6/27/2019,2.66
1944,22,10/27/2018,0.29
1946,71,7/2/2019,0.9
1947,86,9/1/2018,1.1
34256,2,1/2/2019,0.25
1948,315,6/22/2019,4.03
1956,1,7/19/2015,0.02
1960,8,8/27/2018,0.22
1961,6,12/6/2017,0.08
1964,20,5/19/2019,0.25
1965,125,6/11/2019,1.6
1967,154,7/1/2019,2.0
1968,7,1/27/2019,0.11
1969,71,6/9/2019,0.95
1970,5,1/19/2019,0.07
1972,36,6/16/2019,0.95
1973,4,10/25/2018,0.42
24181,74,6/15/2019,3.08
1974,21,1/2/2019,0.3
1977,78,12/28/2018,1.07
1981,93,5/4/2019,1.24
1982,28,7/6/2019,0.37
1984,313,7/5/2019,4.09
1985,156,6/30/2019,2.08
1986,106,5/8/2019,1.42
1987,1,3/25/2015,0.02
1988,27,1/1/2019,0.35
1991,8,5/28/2019,0.11
27429,1,6/24/2019,1.0
1992,10,7/3/2017,0.13
1994,9,3/30/2015,0.12
1995,163,7/5/2019,2.12
1996,49,10/17/2016,0.63
1997,147,6/22/2019,1.89
2001,90,3/24/2019,1.17
2002,104,6/19/2019,1.35
2005,2,8/18/2016,0.05
2008,37,9/30/2018,0.47
2009,152,6/19/2019,2.1
2858,147,6/17/2019,2.09
2011,28,5/22/2019,0.37
2015,2,8/2/2017,0.06
2016,26,11/27/2018,0.34
2018,157,6/23/2019,2.03
2020,136,7/7/2019,1.8
2022,3,1/1/2019,0.04
2023,48,6/23/2019,0.66
2528,2,8/16/2018,0.09
2028,287,6/10/2019,3.69
2030,28,8/27/2018,0.39
2032,68,6/24/2019,0.89
2033,22,2/23/2019,0.3
2034,28,5/31/2019,0.41
2035,22,1/4/2019,0.28
3513,4,9/21/2015,0.06
2036,78,7/5/2019,1.02
2039,12,8/22/2017,0.17
2040,25,1/3/2015,0.33
2041,4,6/10/2016,0.07
2042,92,6/24/2019,1.23
2043,13,6/10/2019,0.17
2047,20,6/10/2019,0.26
2052,55,5/31/2019,0.72
5331,7,1/4/2019,0.27
2055,20,7/1/2019,0.26
2057,81,5/31/2019,1.05
29021,29,2/20/2019,1.79
2059,15,6/29/2019,0.23
2061,42,5/20/2019,0.72
2062,209,6/11/2019,2.7
2063,67,6/23/2019,0.87
2064,45,7/1/2019,0.59
2065,1,1/2/2018,0.05
2066,117,5/18/2019,1.61
19406,54,7/7/2019,1.69
2067,14,1/29/2019,0.18
7188,98,6/26/2019,1.88
2071,30,6/1/2019,0.39
2073,73,7/5/2019,0.94
2074,50,5/6/2018,0.66
2075,56,7/1/2019,0.73
2076,7,6/27/2014,0.09
2078,236,6/21/2019,3.08
7182,177,6/9/2019,3.33
2079,129,6/21/2019,1.76
2081,67,6/10/2018,0.91
2082,5,1/3/2016,0.09
2083,51,2/1/2019,0.66
2085,10,6/26/2018,0.13
2088,14,2/28/2019,0.69
2113,25,12/22/2018,0.36
2091,11,10/15/2018,0.14
2093,159,7/3/2019,2.09
2095,48,11/11/2016,0.63
2096,158,7/2/2019,2.08
42060,8,6/17/2019,2.79
2097,65,6/16/2019,0.85
2100,11,12/9/2018,0.19
2101,33,1/7/2018,0.46
2102,35,1/2/2019,0.46
2103,61,6/23/2019,0.8
2104,10,1/1/2019,0.3
2105,260,7/3/2019,3.44
2107,54,7/2/2019,0.72
2108,37,9/8/2018,0.48
2109,1,4/9/2013,0.01
2111,3,9/25/2018,0.04
2112,190,6/4/2019,2.63
2769,177,6/6/2019,2.49
18405,86,6/3/2019,2.51
2114,281,6/21/2019,3.68
3591,142,6/14/2019,2.27
2116,12,8/20/2016,0.17
2117,96,6/22/2019,1.29
2118,6,8/26/2016,0.08
2119,25,6/1/2019,0.34
2123,17,6/11/2018,0.22
2124,185,6/14/2019,2.46
2128,28,7/3/2019,1.52
2129,81,5/21/2019,1.07
10215,66,5/27/2019,1.41
2131,14,5/29/2018,0.24
2133,200,7/4/2019,2.62
2135,33,6/2/2019,0.43
2136,447,7/1/2019,5.89
2187,25,6/22/2019,0.36
39877,2,6/14/2019,0.4
2137,2,8/19/2017,0.03
2138,108,7/1/2019,1.44
2139,1,10/29/2015,0.02
2142,66,5/28/2019,0.94
2144,98,6/26/2019,1.39
2148,10,11/9/2013,0.13
2149,58,7/6/2019,0.77
2150,48,5/5/2019,0.64
2151,8,8/29/2015,0.11
10198,7,3/19/2019,0.15
2153,10,8/19/2018,0.17
2155,5,7/3/2018,0.07
2157,71,5/31/2019,0.94
2158,7,10/26/2016,0.1
2160,10,4/27/2019,0.85
2166,20,1/3/2017,0.26
2169,11,10/15/2015,0.15
2170,45,6/19/2017,0.66
2172,47,6/8/2019,0.63
2175,12,5/30/2019,1.01
2180,5,6/3/2017,0.16
2181,38,6/10/2019,0.61
2182,17,5/1/2019,0.23
2184,226,7/1/2019,2.97
2186,166,7/28/2018,2.21
2188,52,1/3/2018,0.72
21042,9,4/27/2019,0.34
24137,2,9/28/2017,0.09
2189,127,6/14/2019,1.68
6038,186,7/5/2019,3.27
2191,210,7/6/2019,2.79
2865,189,6/30/2019,3.02
2193,70,10/26/2018,1.16
2194,128,6/22/2019,1.76
26366,18,5/19/2019,0.86
2199,26,5/20/2019,0.38
2202,7,12/10/2017,0.1
2204,83,6/10/2019,1.11
2630,64,4/3/2019,0.91
2206,112,7/2/2019,1.49
2209,68,6/6/2019,0.91
2210,95,4/14/2019,1.26
2211,16,9/27/2018,0.25
2806,1,10/7/2015,0.02
2214,116,6/17/2019,1.54
2216,235,5/31/2019,3.14
4736,225,7/1/2019,3.69
2222,146,6/9/2019,1.94
2223,16,12/2/2017,0.21
2993,1,1/3/2016,0.02
2225,3,5/29/2017,0.08
2228,279,6/22/2019,3.68
2229,18,4/29/2019,0.36
2230,162,6/26/2019,2.15
2232,13,10/14/2018,0.26
2233,9,8/20/2016,0.12
14802,3,6/8/2018,0.09
2234,23,5/18/2019,0.61
2235,17,1/31/2019,0.39
12090,38,6/3/2019,0.87
2237,26,6/1/2019,0.35
2238,70,6/24/2019,0.96
2240,6,10/6/2018,0.1
2606,226,7/4/2019,3.22
2243,2,10/2/2014,0.03
2244,44,7/3/2019,0.62
2251,195,7/3/2019,2.72
27053,2,6/21/2019,1.5
2252,23,12/7/2017,0.47
2257,116,7/4/2019,1.55
2258,3,10/14/2016,0.06
2259,38,6/1/2019,0.51
2261,227,6/17/2019,3.01
2262,27,5/21/2019,0.37
2263,349,6/30/2019,4.73
2662,16,6/9/2019,0.24
2264,67,6/15/2019,0.89
2266,5,1/1/2019,0.07
2267,23,6/30/2019,0.31
2268,36,6/29/2019,0.48
2271,21,11/26/2018,0.3
2273,32,5/10/2019,0.43
1175,37,6/23/2019,0.49
2277,23,7/23/2018,0.46
2278,21,6/2/2019,0.29
2282,218,6/19/2019,2.92
2283,16,12/19/2018,0.26
2860,59,6/19/2019,0.84
31405,3,12/2/2018,0.29
2290,1,1/9/2015,0.02
2293,126,6/30/2019,1.68
2294,13,12/31/2018,0.18
2296,1,1/1/2015,0.02
2300,4,5/28/2018,0.05
2301,42,6/15/2019,0.63
2302,82,6/30/2019,1.09
2303,308,7/5/2019,4.11
2306,19,5/2/2019,0.26
2309,26,5/21/2017,0.35
2310,19,6/24/2019,0.25
2311,7,4/21/2019,0.52
2313,34,6/15/2019,0.46
2315,173,6/10/2019,2.36
2318,27,7/7/2018,0.36
2319,11,2/19/2019,0.18
2321,60,6/15/2019,1.19
2322,70,6/3/2019,0.95
2323,221,7/1/2019,3.0
5814,8,12/14/2018,0.19
2329,9,8/30/2018,0.18
2330,2,7/12/2014,0.03
2334,54,7/7/2019,0.75
2336,1,5/24/2013,0.01
2337,96,1/13/2019,1.31
2338,4,1/1/2018,0.07
2339,284,6/19/2019,3.8
29784,2,8/14/2018,0.16
2342,126,6/25/2019,1.75
2343,198,6/21/2019,2.66
2344,26,6/10/2019,1.34
2347,51,6/15/2019,0.91
8499,70,6/27/2019,1.62
2352,3,5/20/2017,0.04
2353,13,9/14/2018,0.25
2357,31,10/26/2018,0.42
2360,136,6/22/2019,1.83
2362,6,10/9/2016,0.08
2363,80,7/1/2019,3.93
2364,25,1/3/2017,0.34
2367,93,6/23/2019,1.28
2368,19,7/24/2017,0.26
2371,32,4/6/2019,0.44
2372,8,1/9/2016,0.11
2374,30,1/26/2019,0.52
2376,125,12/29/2018,1.68
2378,9,5/17/2015,0.12
2379,42,6/16/2019,1.44
2381,38,5/1/2019,0.53
9508,19,5/2/2019,0.43
2385,7,10/17/2018,0.1
2386,124,6/22/2019,1.7
2387,11,4/30/2019,0.63
2388,59,6/28/2019,0.81
2389,191,6/23/2019,2.6
2391,155,6/15/2019,2.39
2392,105,6/24/2019,1.42
2397,28,5/20/2019,0.45
2398,213,7/6/2019,2.87
2401,10,1/18/2019,0.17
2404,7,4/12/2019,0.1
2406,3,7/31/2018,0.04
2409,109,6/22/2019,1.49
2410,1,6/22/2017,0.04
2411,146,6/26/2019,2.08
8336,137,7/3/2019,3.51
2413,45,6/4/2019,0.61
2415,7,2/19/2019,0.33
2419,21,6/23/2019,0.29
2421,23,1/4/2019,0.67
2425,27,1/2/2019,0.37
2426,6,12/2/2018,0.11
2429,52,4/10/2019,0.71
2430,56,6/26/2019,0.79
2431,190,6/21/2019,2.57
2434,23,4/20/2019,0.37
29507,2,7/7/2018,0.13
2437,4,8/3/2018,0.09
2440,153,6/17/2019,2.21
39689,2,5/16/2019,0.45
2442,12,6/29/2017,0.25
2443,130,12/14/2017,1.84
2444,11,1/1/2019,0.15
2449,92,6/15/2019,1.27
2450,42,7/1/2019,0.61
2451,66,6/13/2019,1.62
2452,4,7/28/2018,0.06
2453,24,1/8/2019,0.34
6693,23,7/5/2019,1.99
2457,106,6/18/2019,1.51
2459,153,6/16/2019,3.17
2462,114,6/17/2019,1.82
2464,1,3/16/2015,0.02
2469,10,12/19/2015,0.15
2470,1,5/17/2014,0.02
13990,1,3/30/2016,0.03
2472,4,8/20/2017,0.07
2473,77,6/27/2019,1.08
2476,18,10/13/2018,0.29
2478,49,1/2/2019,0.67
2480,27,9/8/2018,0.37
2481,67,1/16/2017,0.92
2484,2,9/19/2016,0.05
2485,16,3/16/2019,0.22
2487,45,9/11/2018,0.64
2492,27,1/1/2017,0.39
2494,102,7/3/2019,1.73
2496,10,8/20/2018,0.14
2497,51,1/31/2018,0.7
2498,1,10/27/2018,0.12
2500,68,6/16/2019,1.06
2502,4,7/30/2017,0.06
2503,12,11/30/2018,0.17
2504,64,7/2/2019,0.91
2505,2,9/4/2016,0.03
2509,108,6/22/2019,1.51
2574,162,7/2/2019,2.24
34495,34,7/3/2019,4.43
2514,11,5/29/2019,0.18
2515,173,7/5/2019,2.36
2516,6,4/21/2018,0.08
2518,24,5/18/2019,0.33
2520,10,5/26/2019,0.2
2521,5,1/1/2016,0.07
2522,19,1/31/2019,0.27
2524,44,4/26/2019,0.61
2529,14,3/11/2019,0.2
2530,26,6/1/2019,0.43
2533,2,5/29/2016,0.05
2534,13,8/27/2016,0.28
2537,11,7/31/2017,0.15
2538,41,3/29/2019,0.58
2539,3,1/2/2019,0.22
2540,38,6/30/2019,0.54
2542,5,12/3/2017,0.07
2543,4,12/29/2018,0.08
2544,155,6/22/2019,2.18
2545,3,11/21/2013,0.04
2547,25,5/13/2019,0.35
3463,20,12/15/2018,0.31
4401,16,5/15/2019,0.3
5001,13,4/30/2019,0.23
5355,15,1/15/2019,0.27
6108,7,8/31/2018,0.14
2549,35,6/28/2019,0.49
2553,11,1/5/2019,0.2
2554,24,1/3/2019,0.53
2557,52,4/22/2019,0.72
2560,123,7/2/2019,1.73
2563,141,6/25/2019,2.0
2562,230,7/1/2019,3.31
2568,144,6/23/2019,2.87
2569,1,4/3/2015,0.02
2570,30,9/3/2018,0.42
2571,7,4/1/2019,0.11
2572,11,6/11/2019,0.18
2573,2,1/30/2016,0.03
2578,78,6/22/2019,1.1
2965,29,5/29/2019,0.42
36726,7,6/13/2019,0.83
2580,58,6/30/2019,0.81
2590,2,8/23/2014,0.03
2584,24,7/1/2019,0.38
8132,94,5/7/2019,1.98
2586,6,5/16/2019,0.08
2587,140,6/25/2019,1.94
2588,95,6/19/2019,1.31
2592,5,1/2/2015,0.07
2596,28,5/18/2016,0.4
2600,2,8/22/2016,0.04
24479,2,7/1/2018,0.1
2602,7,3/27/2019,0.11
2607,6,9/2/2018,0.09
2678,6,9/11/2018,0.08
2717,9,2/18/2018,0.13
2750,7,10/31/2018,0.11
2816,8,1/30/2019,0.12
2862,9,10/13/2018,0.14
2960,6,6/10/2019,0.1
3142,7,5/31/2019,0.11
3271,7,5/4/2018,0.11
3423,8,7/17/2018,0.14
3492,5,4/21/2019,0.14
3494,4,1/5/2018,0.06
3520,4,8/14/2018,0.07
3521,4,9/28/2018,0.06
3700,4,4/20/2019,0.09
3722,3,2/28/2019,0.06
3725,2,8/18/2014,0.03
3785,3,5/24/2019,0.08
3874,9,4/30/2019,0.16
3896,1,4/14/2018,0.07
3910,3,11/6/2017,0.05
3920,2,10/31/2017,0.04
4120,2,7/3/2017,0.08
4125,7,1/7/2019,0.12
4219,3,11/6/2015,0.05
4230,5,6/1/2019,0.08
4351,6,10/13/2018,0.12
4381,4,6/6/2019,0.08
4406,5,12/11/2017,0.1
4690,15,6/30/2019,0.27
5002,3,9/9/2016,0.08
5104,6,4/1/2019,0.12
5827,1,3/27/2015,0.02
5866,5,3/24/2018,0.09
6585,2,8/15/2018,0.06
7136,7,6/1/2019,0.14
7164,9,3/31/2019,0.21
7264,1,5/31/2018,0.07
7448,5,6/22/2019,0.1
7512,1,10/15/2017,0.05
7544,1,11/7/2018,0.12
7629,7,6/1/2019,0.15
8360,3,8/7/2016,0.07
9191,4,6/15/2019,0.08
9982,2,12/22/2018,0.05
11498,6,6/4/2019,0.15
22514,3,10/31/2018,0.28
8062,39,5/13/2019,0.89
2605,25,1/2/2019,0.35
2608,33,5/11/2019,0.47
2609,82,7/1/2019,1.19
2612,53,10/3/2018,0.79
2613,10,8/31/2018,0.18
2616,320,6/12/2019,5.68
5190,299,6/23/2019,5.04
2617,2,8/31/2018,0.06
2618,23,6/3/2019,0.64
2619,220,6/27/2019,3.1
16153,130,6/28/2019,3.48
2622,68,4/27/2019,0.95
2627,11,1/1/2019,0.44
2629,11,6/18/2017,0.16
2631,76,1/13/2019,1.07
2634,1,9/1/2018,0.1
2636,4,7/5/2016,0.06
2639,18,9/30/2017,0.31
2644,75,9/15/2018,1.05
2645,1,9/7/2013,0.01
2647,62,5/12/2019,1.46
2650,199,6/30/2019,2.78
2653,3,10/9/2016,0.06
2654,34,7/2/2019,1.47
2656,4,10/4/2015,0.06
2657,220,6/28/2019,3.19
2659,208,6/25/2019,2.89
2660,232,6/13/2019,3.22
2664,4,1/28/2019,0.06
2666,2,9/1/2015,0.03
2668,149,6/16/2019,2.41
2669,1,5/4/2016,0.03
2670,49,1/2/2017,0.69
2672,21,1/2/2019,0.29
2673,1,10/28/2017,0.05
2674,13,6/9/2019,0.23
