location_id,neighbourhood_group,neighbourhood,latitude,longitude
773,Brooklyn,Crown Heights,40.67392,-73.94662
774,Manhattan,West Village,40.73879,-74.00425
775,Brooklyn,Greenpoint,40.73321,-73.95587
777,Brooklyn,Kensington,40.6433,-73.97386
778,Manhattan,Chinatown,40.71601,-73.99123
780,Brooklyn,Gowanus,40.68131,-73.98879
783,Manhattan,East Village,40.7241,-73.97899
785,Brooklyn,Williamsburg,40.71422,-73.9484
4029,Brooklyn,Williamsburg,40.7165,-73.94842
786,Manhattan,Hell's Kitchen,40.76001,-73.99133
788,Manhattan,West Village,40.73362,-74.00923
790,Manhattan,Chelsea,40.74494,-73.9998
792,Brooklyn,Crown Heights,40.67106,-73.95463
795,Manhattan,Hell's Kitchen,40.76147,-73.99152
796,Brooklyn,Bedford-Stuyvesant,40.68174,-73.91921
797,Brooklyn,Cobble Hill,40.68538,-74.00056
798,Brooklyn,Williamsburg,40.70839,-73.94289
817,Brooklyn,Williamsburg,40.70736,-73.94331
799,Brooklyn,Fort Greene,40.69018,-73.98107
800,Brooklyn,Carroll Gardens,40.68128,-73.99522
801,Manhattan,East Village,40.72948,-73.98694
802,Brooklyn,Carroll Gardens,40.68353,-73.9914
803,Manhattan,East Village,40.72506,-73.98865
804,Manhattan,West Village,40.72891,-74.00293
805,Manhattan,SoHo,40.7253,-73.99916
807,Brooklyn,Greenpoint,40.71947,-73.95252
808,Manhattan,Chinatown,40.71283,-73.99703
809,Manhattan,Upper West Side,40.77338,-73.98887
810,Brooklyn,Crown Heights,40.67385,-73.94405
811,Queens,Astoria,40.76856,-73.91828
813,Manhattan,Hell's Kitchen,40.7625,-73.9869
815,Brooklyn,Crown Heights,40.67335,-73.96
816,Manhattan,Harlem,40.80497,-73.95146
819,Queens,Astoria,40.76444,-73.92607
821,Manhattan,Upper West Side,40.77611,-73.97808
825,Brooklyn,Williamsburg,40.711,-73.96225
830,Brooklyn,Williamsburg,40.71685,-73.96573
831,Manhattan,Upper West Side,40.7909,-73.96762
2197,Brooklyn,Williamsburg,40.71797,-73.95508
839,Brooklyn,Williamsburg,40.71629,-73.95786
843,Manhattan,SoHo,40.72509,-74.00304
844,Brooklyn,East New York,40.66795,-73.89232
7082,Brooklyn,East New York,40.66811,-73.89394
845,Brooklyn,Greenpoint,40.72582,-73.95843
848,Manhattan,East Harlem,40.7968,-73.93611
849,Manhattan,East Harlem,40.79596,-73.94463
850,Manhattan,Upper West Side,40.78012,-73.98439
851,Manhattan,Upper West Side,40.77508,-73.9799
852,Brooklyn,Williamsburg,40.71532,-73.96064
16646,Brooklyn,Williamsburg,40.7157,-73.95983
862,Brooklyn,Crown Heights,40.67679,-73.95639
866,Manhattan,Lower East Side,40.72209,-73.99274
7560,Manhattan,Lower East Side,40.72292,-73.99242
7894,Manhattan,Lower East Side,40.72003,-73.98901
7952,Manhattan,Lower East Side,40.72182,-73.99263
7972,Manhattan,Nolita,40.72342,-73.99292
9324,Manhattan,Lower East Side,40.71992,-73.98822
11134,Brooklyn,Brighton Beach,40.58176,-73.96264
14229,Manhattan,East Village,40.72438,-73.98782
36496,Manhattan,Lower East Side,40.72143,-73.9931
869,Manhattan,West Village,40.73237,-74.00608
870,Brooklyn,Kensington,40.64354,-73.97777
872,Brooklyn,Bushwick,40.70462,-73.9228
876,Manhattan,Harlem,40.8076,-73.94433
877,Brooklyn,South Slope,40.66485,-73.98343
878,Brooklyn,Williamsburg,40.71279,-73.95852
879,Manhattan,Gramercy,40.73294,-73.98282
880,Manhattan,Washington Heights,40.83456,-73.9457
881,Brooklyn,Williamsburg,40.72091,-73.95814
884,Manhattan,Upper West Side,40.77892,-73.98238
887,Brooklyn,Williamsburg,40.71368,-73.94478
889,Manhattan,Upper East Side,40.77471,-73.95574
891,Manhattan,East Village,40.725,-73.98851
892,Manhattan,Kips Bay,40.74016,-73.97665
893,Manhattan,Midtown,40.75023,-73.98293
894,Manhattan,Upper West Side,40.78867,-73.96809
895,Brooklyn,Crown Heights,40.66604,-73.95914
896,Brooklyn,Flatbush,40.63593,-73.96076
897,Manhattan,Chinatown,40.71638,-73.99167
6243,Manhattan,Hell's Kitchen,40.76142,-73.99177
901,Brooklyn,Williamsburg,40.71417,-73.95917
903,Brooklyn,East Flatbush,40.63602,-73.94607
904,Brooklyn,East Flatbush,40.63759,-73.9459
905,Brooklyn,East Flatbush,40.63611,-73.94637
2256,Brooklyn,East Flatbush,40.63612,-73.946
907,Manhattan,Upper West Side,40.79526,-73.9655
909,Manhattan,Upper West Side,40.77577,-73.98258
911,Manhattan,Hell's Kitchen,40.76774,-73.9892
2200,Manhattan,Harlem,40.81241,-73.94371
917,Brooklyn,Sunset Park,40.64372,-74.02066
919,Manhattan,Lower East Side,40.71868,-73.99017
922,Brooklyn,Park Slope,40.67725,-73.9821
923,Brooklyn,Crown Heights,40.66888,-73.95292
924,Brooklyn,Park Slope,40.67188,-73.97533
925,Manhattan,Chelsea,40.74964,-73.99158
42201,Manhattan,Upper East Side,40.78317,-73.94559
43608,Manhattan,Upper East Side,40.78364,-73.94586
45253,Manhattan,Upper East Side,40.78345,-73.94751
928,Manhattan,Chinatown,40.71515,-73.99029
929,Manhattan,East Village,40.72986,-73.97913
931,Brooklyn,Crown Heights,40.66898,-73.9571
932,Manhattan,Midtown,40.75407,-73.96713
960,Manhattan,Harlem,40.80151,-73.9522
939,Brooklyn,Crown Heights,40.66847,-73.94875
3939,Brooklyn,Williamsburg,40.71009,-73.95741
40650,Brooklyn,Williamsburg,40.71144,-73.95576
943,Manhattan,East Village,40.72899,-73.97792
944,Brooklyn,Greenpoint,40.72488,-73.94013
1248,Brooklyn,Williamsburg,40.71872,-73.96042
946,Brooklyn,Bedford-Stuyvesant,40.68534,-73.93433
1646,Brooklyn,Bedford-Stuyvesant,40.68522,-73.93557
948,Manhattan,Upper West Side,40.78161,-73.97898
949,Manhattan,Hell's Kitchen,40.75643,-73.99046
951,Brooklyn,Sheepshead Bay,40.59721,-73.95149
956,Bronx,Spuyten Duyvil,40.87991,-73.91673
959,Manhattan,Midtown,40.76082,-73.97548
965,Brooklyn,Columbia St,40.68636,-74.00345
968,Manhattan,Financial District,40.70621,-74.01525
972,Manhattan,Flatiron District,40.74125,-73.98862
973,Manhattan,Harlem,40.83091,-73.94223
975,Manhattan,East Village,40.72634,-73.98267
977,Manhattan,Upper East Side,40.78521,-73.95489
978,Brooklyn,South Slope,40.66106,-73.98316
980,Brooklyn,Bushwick,40.70339,-73.92945
981,Brooklyn,Prospect-Lefferts Gardens,40.66009,-73.96237
982,Brooklyn,Carroll Gardens,40.67939,-73.99398
2208,Brooklyn,Carroll Gardens,40.67881,-73.99379
983,Manhattan,Upper East Side,40.76494,-73.95804
987,Manhattan,East Village,40.72812,-73.97966
989,Brooklyn,Windsor Terrace,40.64791,-73.97904
990,Queens,Long Island City,40.75453,-73.93377
991,Manhattan,SoHo,40.72057,-73.99976
992,Manhattan,Nolita,40.7234,-73.99439
993,Brooklyn,Williamsburg,40.71121,-73.94669
995,Manhattan,Greenwich Village,40.73448,-73.99797
996,Brooklyn,Prospect-Lefferts Gardens,40.65937,-73.95906
997,Brooklyn,Boerum Hill,40.68599,-73.98826
14409,Brooklyn,Boerum Hill,40.68623,-73.98956
999,Brooklyn,Brighton Beach,40.5781,-73.95455
1000,Manhattan,Nolita,40.72278,-73.9967
36817,Manhattan,Nolita,40.7223,-73.99607
1002,Brooklyn,Crown Heights,40.66924,-73.94406
2413,Queens,Richmond Hill,40.69414,-73.82538
6011,Queens,Richmond Hill,40.69947,-73.82795
1003,Brooklyn,Crown Heights,40.67259,-73.95489
4629,Brooklyn,Crown Heights,40.67045,-73.95716
1004,Brooklyn,Bedford-Stuyvesant,40.69321,-73.9442
1006,Manhattan,Midtown,40.75816,-73.96457
1007,Manhattan,Financial District,40.70537,-74.00992
1008,Brooklyn,Clinton Hill,40.68722,-73.96289
4890,Brooklyn,Clinton Hill,40.68761,-73.96096
7965,Brooklyn,Clinton Hill,40.68556,-73.96238
33876,Brooklyn,Clinton Hill,40.6855,-73.96112
1009,Manhattan,East Village,40.73111,-73.98528
1010,Brooklyn,Greenpoint,40.72212,-73.94389
1013,Brooklyn,Bedford-Stuyvesant,40.68838,-73.94193
1014,Manhattan,Lower East Side,40.71804,-73.98565
1015,Brooklyn,Bedford-Stuyvesant,40.68559,-73.93896
1192,Brooklyn,Bedford-Stuyvesant,40.68543,-73.93838
1017,Manhattan,Hell's Kitchen,40.7559,-73.99469
1019,Manhattan,Midtown,40.74406,-73.98273
1020,Manhattan,West Village,40.73041,-74.00498
1021,Brooklyn,Crown Heights,40.6764,-73.96218
1022,Brooklyn,Vinegar Hill,40.70279,-73.98284
1025,Manhattan,Upper West Side,40.79234,-73.96482
1027,Brooklyn,Prospect Heights,40.67763,-73.97185
1028,Brooklyn,Clinton Hill,40.68472,-73.96691
1029,Brooklyn,East New York,40.65408,-73.87883
1030,Brooklyn,Gowanus,40.67302,-73.98756
1031,Manhattan,Financial District,40.70633,-74.00974
1033,Manhattan,West Village,40.73775,-74.00344
1034,Manhattan,Financial District,40.70917,-74.0146
1035,Brooklyn,Williamsburg,40.7108,-73.96226
1039,Manhattan,East Village,40.728,-73.97903
1040,Brooklyn,Prospect-Lefferts Gardens,40.65814,-73.96181
1041,Brooklyn,Park Slope,40.66859,-73.98235
1042,Queens,Ridgewood,40.70054,-73.90255
1043,Manhattan,Chelsea,40.74572,-73.99965
1044,Manhattan,Upper West Side,40.78911,-73.97396
1045,Brooklyn,Bedford-Stuyvesant,40.68813,-73.92817
1047,Manhattan,Upper West Side,40.77593,-73.97699
30449,Brooklyn,Williamsburg,40.71603,-73.95432
1055,Bronx,Longwood,40.81611,-73.89909
1057,Manhattan,Upper West Side,40.77555,-73.9767
1060,Brooklyn,Kensington,40.64205,-73.97173
1061,Brooklyn,Windsor Terrace,40.66034,-73.9829
1063,Brooklyn,Greenpoint,40.72183,-73.94908
1064,Manhattan,Lower East Side,40.71986,-73.9869
1067,Manhattan,Inwood,40.86717,-73.9194
1068,Manhattan,East Village,40.72981,-73.98318
1069,Manhattan,Inwood,40.86929,-73.92421
2000,Manhattan,Harlem,40.80706,-73.95403
1071,Manhattan,Chelsea,40.7476,-73.99698
1072,Manhattan,West Village,40.73357,-74.00723
5062,Manhattan,West Village,40.73419,-74.00213
1073,Manhattan,West Village,40.73204,-74.00189
1075,Manhattan,East Village,40.72917,-73.98811
1077,Brooklyn,Williamsburg,40.70147,-73.94378
1078,Manhattan,Upper East Side,40.76719,-73.95303
1079,Manhattan,Kips Bay,40.74134,-73.98113
1080,Manhattan,Harlem,40.8162,-73.94747
1081,Brooklyn,Williamsburg,40.71613,-73.95837
1083,Brooklyn,Crown Heights,40.66933,-73.93798
1085,Brooklyn,Crown Heights,40.67615,-73.95441
1087,Brooklyn,Bedford-Stuyvesant,40.68944,-73.9376
1088,Manhattan,Lower East Side,40.72106,-73.98384
1092,Manhattan,Lower East Side,40.72147,-73.99208
1095,Brooklyn,Williamsburg,40.71856,-73.95166
1097,Manhattan,Tribeca,40.72203,-74.00988
1098,Brooklyn,Bedford-Stuyvesant,40.68229,-73.94287
1100,Manhattan,Upper West Side,40.77137,-73.98943
1101,Brooklyn,Prospect Heights,40.67796,-73.96458
1102,Brooklyn,Bushwick,40.6933,-73.90823
1104,Brooklyn,Williamsburg,40.71285,-73.94383
1105,Manhattan,Hell's Kitchen,40.76487,-73.98471
1106,Brooklyn,Sunset Park,40.66387,-73.99077
1107,Manhattan,East Village,40.72893,-73.98278
1108,Manhattan,East Village,40.73009,-73.9827
1109,Manhattan,East Village,40.72955,-73.98298
1235,Manhattan,East Village,40.72829,-73.98156
1249,Manhattan,East Village,40.72855,-73.98265
3711,Manhattan,East Village,40.72959,-73.98112
1110,Manhattan,East Village,40.72693,-73.98521
1113,Manhattan,Kips Bay,40.74428,-73.97809
1114,Brooklyn,Carroll Gardens,40.67579,-73.99968
1115,Manhattan,Chelsea,40.74087,-74.00226
1116,Brooklyn,Fort Greene,40.68723,-73.96897
1117,Brooklyn,Williamsburg,40.7182,-73.95763
1119,Brooklyn,Williamsburg,40.71739,-73.95472
4703,Brooklyn,Williamsburg,40.71122,-73.94985
1121,Manhattan,Lower East Side,40.7195,-73.98022
1122,Manhattan,Hell's Kitchen,40.75636,-73.9939
2855,Manhattan,Hell's Kitchen,40.76364,-73.99465
6836,Manhattan,Hell's Kitchen,40.76537,-73.99438
7743,Manhattan,Hell's Kitchen,40.75709,-73.99545
11675,Manhattan,Hell's Kitchen,40.76321,-73.99297
14071,Manhattan,Hell's Kitchen,40.76382,-73.99498
14138,Manhattan,Hell's Kitchen,40.75774,-73.99523
1149,Brooklyn,Fort Greene,40.69011,-73.97691
1125,Manhattan,Civic Center,40.71164,-74.00774
1126,Brooklyn,Williamsburg,40.70743,-73.96728
1127,Brooklyn,Clinton Hill,40.68545,-73.96534
1128,Brooklyn,Windsor Terrace,40.65854,-73.98384
1129,Brooklyn,Fort Hamilton,40.61269,-74.03381
1472,Brooklyn,Gowanus,40.67947,-73.98458
1131,Brooklyn,Williamsburg,40.70821,-73.95352
1327,Brooklyn,Williamsburg,40.70989,-73.95347
1132,Brooklyn,Sunset Park,40.66158,-73.98954
1133,Manhattan,East Village,40.72457,-73.98453
1134,Brooklyn,Williamsburg,40.71689,-73.95706
7139,Manhattan,East Harlem,40.79303,-73.93368
1138,Manhattan,Midtown,40.75632,-73.96464
1139,Brooklyn,Park Slope,40.67996,-73.98027
1141,Brooklyn,Park Slope,40.67211,-73.976
1142,Manhattan,Upper West Side,40.79183,-73.97172
1143,Manhattan,Chinatown,40.71456,-73.99978
1144,Manhattan,Chinatown,40.71668,-73.99073
1145,Brooklyn,Gowanus,40.67862,-73.98561
12329,Brooklyn,Gowanus,40.67924,-73.98718
1147,Manhattan,SoHo,40.72162,-74.00414
1150,Brooklyn,South Slope,40.66641,-73.98283
1154,Brooklyn,Brighton Beach,40.5822,-73.96392
1155,Manhattan,East Village,40.72686,-73.9797
1157,Manhattan,Upper West Side,40.78451,-73.97882
1163,Brooklyn,South Slope,40.66153,-73.98554
1165,Manhattan,SoHo,40.72701,-74.0011
1166,Brooklyn,Bedford-Stuyvesant,40.68607,-73.95839
1167,Brooklyn,Williamsburg,40.71345,-73.95689
1168,Manhattan,West Village,40.73214,-74.00188
1169,Manhattan,Greenwich Village,40.72903,-74.00028
1170,Brooklyn,Prospect Heights,40.67823,-73.97007
1171,Manhattan,Upper West Side,40.79842,-73.96903
1172,Manhattan,Lower East Side,40.72232,-73.98686
1173,Manhattan,East Village,40.72454,-73.97944
1178,Manhattan,East Village,40.72756,-73.97939
1181,Brooklyn,Flatbush,40.64229,-73.96548
1182,Manhattan,Upper West Side,40.79218,-73.97926
1183,Manhattan,Kips Bay,40.73951,-73.98146
1184,Brooklyn,Williamsburg,40.7139,-73.96553
1185,Brooklyn,Bushwick,40.70753,-73.92048
1186,Manhattan,East Village,40.73044,-73.98683
1187,Brooklyn,Brooklyn Heights,40.69964,-73.99299
1188,Brooklyn,Crown Heights,40.67709,-73.95237
1189,Queens,Long Island City,40.75296,-73.93716
1190,Brooklyn,Prospect Heights,40.67717,-73.96915
1191,Brooklyn,Boerum Hill,40.68586,-73.9809
1193,Brooklyn,Bushwick,40.69849,-73.92678
1194,Manhattan,Chelsea,40.74348,-73.9998
1195,Brooklyn,Fort Greene,40.68679,-73.97378
1196,Manhattan,Chelsea,40.75086,-73.99776
1197,Brooklyn,Williamsburg,40.71915,-73.95581
1198,Brooklyn,Kensington,40.64625,-73.97932
1200,Queens,Ridgewood,40.70278,-73.90153
32023,Manhattan,Upper East Side,40.77416,-73.9501
1202,Brooklyn,Bedford-Stuyvesant,40.68812,-73.94627
5476,Brooklyn,Bedford-Stuyvesant,40.68693,-73.95725
32952,Brooklyn,Bedford-Stuyvesant,40.68716,-73.94601
1203,Manhattan,Harlem,40.82823,-73.94691
1205,Brooklyn,Clinton Hill,40.69432,-73.96481
1209,Queens,Rego Park,40.72719,-73.86166
15881,Manhattan,Chelsea,40.7453,-73.99333
1211,Brooklyn,South Slope,40.66051,-73.98495
1212,Manhattan,East Village,40.72915,-73.98019
1213,Manhattan,Chelsea,40.74767,-74.01061
1214,Bronx,Concourse,40.82822,-73.92439
1215,Brooklyn,Greenpoint,40.73067,-73.955
1216,Manhattan,Nolita,40.72246,-73.99552
1219,Manhattan,Harlem,40.80719,-73.94253
1220,Manhattan,Flatiron District,40.74129,-73.98374
1222,Manhattan,Upper East Side,40.76413,-73.96227
1224,Manhattan,Upper West Side,40.78339,-73.98003
1225,Manhattan,Harlem,40.80654,-73.95019
1227,Brooklyn,Crown Heights,40.67147,-73.94979
1229,Brooklyn,Williamsburg,40.70762,-73.96764
1230,Manhattan,Greenwich Village,40.7311,-73.99913
1231,Brooklyn,Prospect-Lefferts Gardens,40.66199,-73.96294
1233,Brooklyn,Williamsburg,40.71606,-73.95526
1234,Manhattan,Nolita,40.72184,-73.9944
1236,Brooklyn,Bedford-Stuyvesant,40.69043,-73.95677
2989,Brooklyn,Bedford-Stuyvesant,40.68931,-73.95548
1237,Manhattan,Chelsea,40.74403,-73.99581
1238,Manhattan,Chelsea,40.74552,-74.0006
1240,Manhattan,Upper West Side,40.79358,-73.97043
1242,Manhattan,East Village,40.72924,-73.98113
1243,Queens,Astoria,40.75919,-73.91836
13880,Queens,Astoria,40.75666,-73.91449
1244,Manhattan,Washington Heights,40.83064,-73.94076
1245,Manhattan,Hell's Kitchen,40.76184,-73.99334
1246,Manhattan,Harlem,40.82445,-73.95243
1250,Manhattan,Hell's Kitchen,40.76304,-73.9888
31378,Manhattan,Hell's Kitchen,40.76281,-73.98883
1251,Queens,Ridgewood,40.70878,-73.91727
1252,Brooklyn,Sunset Park,40.64437,-74.00304
1254,Manhattan,Upper East Side,40.77424,-73.94839
8259,Queens,Flushing,40.75348,-73.81785
1258,Brooklyn,Brooklyn Heights,40.69271,-73.99365
1259,Manhattan,Financial District,40.70587,-74.01534
1260,Brooklyn,Flatbush,40.64882,-73.9605
1261,Brooklyn,Clinton Hill,40.69073,-73.96762
1263,Manhattan,East Village,40.72564,-73.98252
1264,Manhattan,Upper East Side,40.78024,-73.94813
1266,Manhattan,Upper West Side,40.7964,-73.9675
1267,Manhattan,Chelsea,40.74664,-73.99441
1268,Manhattan,Lower East Side,40.71788,-73.98975
1269,Brooklyn,Crown Heights,40.67356,-73.9425
2971,Brooklyn,Crown Heights,40.67247,-73.93616
36561,Brooklyn,Crown Heights,40.67415,-73.94007
1270,Manhattan,Harlem,40.81757,-73.94709
1370,Manhattan,Harlem,40.81726,-73.94583
1271,Brooklyn,Prospect Heights,40.68052,-73.97254
1272,Manhattan,Inwood,40.86821,-73.92252
1274,Brooklyn,Gowanus,40.68251,-73.98486
1276,Brooklyn,Greenpoint,40.72363,-73.9457
1277,Brooklyn,Greenpoint,40.72697,-73.93921
1278,Manhattan,East Village,40.72274,-73.97934
1279,Brooklyn,Carroll Gardens,40.68343,-73.99189
1280,Manhattan,West Village,40.73514,-73.99954
1281,Manhattan,Greenwich Village,40.73481,-73.99845
1282,Manhattan,Upper West Side,40.80053,-73.96651
1284,Manhattan,Hell's Kitchen,40.75767,-73.99034
1288,Brooklyn,Bedford-Stuyvesant,40.68411,-73.93875
1289,Brooklyn,Bedford-Stuyvesant,40.68269,-73.94004
1290,Brooklyn,Bushwick,40.70779,-73.92129
1292,Brooklyn,Fort Greene,40.68522,-73.97771
1293,Brooklyn,Crown Heights,40.67391,-73.94039
19698,Manhattan,Harlem,40.81462,-73.95248
1297,Brooklyn,East Flatbush,40.65204,-73.94938
1301,Manhattan,Hell's Kitchen,40.7641,-73.98803
1302,Manhattan,Upper West Side,40.79785,-73.97202
1303,Queens,Ditmars Steinway,40.76961,-73.90451
1304,Manhattan,East Village,40.73047,-73.98229
1307,Brooklyn,Park Slope,40.66732,-73.98233
1310,Brooklyn,Clinton Hill,40.68232,-73.96501
1312,Queens,Arverne,40.59783,-73.80158
1315,Brooklyn,Carroll Gardens,40.67859,-73.99444
1316,Manhattan,East Village,40.72304,-73.97923
1318,Manhattan,Greenwich Village,40.72692,-73.99948
1319,Brooklyn,Crown Heights,40.6806,-73.96317
1320,Brooklyn,Greenpoint,40.72949,-73.95493
2421,Brooklyn,Greenpoint,40.72992,-73.95628
1323,Manhattan,West Village,40.73041,-74.00326
1324,Brooklyn,Williamsburg,40.7197,-73.95741
1326,Manhattan,SoHo,40.72372,-74.00277
1331,Brooklyn,Brooklyn Heights,40.69464,-73.99885
1332,Brooklyn,Bedford-Stuyvesant,40.6877,-73.95824
1334,Queens,Ridgewood,40.70001,-73.90698
1335,Manhattan,Upper East Side,40.77247,-73.94665
1336,Manhattan,Murray Hill,40.75128,-73.97658
1339,Manhattan,West Village,40.73413,-74.00465
1340,Manhattan,Chelsea,40.74026,-74.00079
1341,Manhattan,Greenwich Village,40.73474,-73.99527
1344,Brooklyn,Brooklyn Heights,40.69082,-73.99281
1346,Brooklyn,Park Slope,40.67465,-73.97975
1347,Brooklyn,Williamsburg,40.72203,-73.95376
1348,Manhattan,Upper West Side,40.7839,-73.97897
1349,Brooklyn,Clinton Hill,40.68533,-73.96808
1350,Brooklyn,Williamsburg,40.70397,-73.95536
1352,Brooklyn,Boerum Hill,40.68379,-73.98313
1353,Brooklyn,Greenpoint,40.72188,-73.94963
1354,Brooklyn,Prospect Heights,40.67963,-73.97237
1357,Manhattan,Upper East Side,40.76985,-73.95815
1358,Manhattan,Hell's Kitchen,40.76257,-73.99303
1359,Brooklyn,Gowanus,40.68466,-73.98871
3414,Brooklyn,Boerum Hill,40.6863,-73.98572
12895,Brooklyn,Boerum Hill,40.68651,-73.98624
1360,Manhattan,East Harlem,40.79183,-73.94743
1362,Brooklyn,Prospect Heights,40.67293,-73.96399
1364,Brooklyn,Bushwick,40.69945,-73.92148
1365,Brooklyn,Bushwick,40.7072,-73.92245
1366,Brooklyn,Gowanus,40.67376,-73.99648
1367,Manhattan,East Village,40.7256,-73.97857
1371,Manhattan,Tribeca,40.71655,-74.01171
1438,Manhattan,Midtown,40.75743,-73.96939
1439,Manhattan,Kips Bay,40.7419,-73.9816
1440,Manhattan,Hell's Kitchen,40.76758,-73.98722
1441,Manhattan,Kips Bay,40.74189,-73.97833
1442,Manhattan,Upper West Side,40.76934,-73.98464
1589,Manhattan,Hell's Kitchen,40.76761,-73.98619
1608,Manhattan,Kips Bay,40.74231,-73.97839
1756,Manhattan,Kips Bay,40.7449,-73.97656
2324,Manhattan,Midtown,40.75274,-73.97026
2550,Manhattan,Upper West Side,40.76934,-73.9863
4354,Manhattan,Civic Center,40.71662,-74.00352
4374,Manhattan,Murray Hill,40.74318,-73.97193
4382,Manhattan,Midtown,40.76132,-73.96612
4386,Manhattan,Murray Hill,40.74475,-73.97201
4390,Manhattan,Murray Hill,40.74462,-73.97488
4391,Manhattan,Hell's Kitchen,40.76866,-73.98616
4425,Manhattan,Kips Bay,40.74175,-73.97741
4452,Manhattan,Hell's Kitchen,40.76745,-73.98489
4843,Manhattan,Kips Bay,40.74318,-73.97858
5015,Manhattan,Hell's Kitchen,40.76073,-73.99215
5017,Manhattan,Hell's Kitchen,40.76882,-73.98699
5127,Manhattan,Upper East Side,40.77175,-73.95742
5202,Manhattan,Hell's Kitchen,40.76867,-73.98541
5211,Manhattan,Murray Hill,40.74915,-73.97196
5266,Manhattan,Upper East Side,40.76236,-73.96642
5287,Manhattan,Upper West Side,40.76908,-73.98483
