property_id,name,room_type,price,minimum_nights,availability_365,available_since_date
24438,Great Bedroom in Downtown Manhattan,Private room,110,30,281,2019-04-16
1104,1BDR - Hell's Kitchen Hideaway,Private room,130,2,303,2019-04-15
10046,COMFY ROOM/COFFEE AND BAGEL/WEEKLY DISCOUNT,Private room,89,1,192,2019-06-22
5977,MY ROOM/COFFEE &BAGEL,Private room,69,6,43,2019-01-17
46061,COZY NEST/Coffee and Bagel,Shared room,69,6,196,2019-01-30
26358,Wonderfully inviting East Village,Private room,90,1,333,2019-04-30
10968,TURQUOISE: One-Bedroom Apt. in Soho,Private room,270,5,210,2019-01-31
41584,rooms for rent in Queens with piano,Private room,55,1,311,2019-06-05
21736,Large Sunny Luxe Prvt Room/Midtown,Private room,110,2,264,2019-01-18
17920,Private Room With GREAT Location,Private room,75,30,219,2019-06-20
42288,Low Cost Room With GREAT Location,Private room,65,20,188,2019-01-03
47154,Small Room With Private Loft Bed,Private room,40,25,0,2019-01-20
46611,Private Room in Fort Green BK close to city,Private room,85,5,69,2019-03-07
19063,Private Room Near Brooklyn Museum ,Private room,55,1,293,2019-04-12
45500,One Fabulous Private Room,Private room,71,4,26,2019-02-20
12267,NY/ Big Room for 2 near Manhattan,Private room,42,2,302,2019-03-11
20664,NICE SPACE IN NYC ,Private room,37,2,305,2019-04-14
1808,"Lovely, Large Room in Crown Heights",Private room,85,3,281,2019-04-06
37472,At a very nice area in the WestSide,Private room,125,60,364,2019-06-08
8437,1 Bedroom Available In My Two Bedroom Flat,Private room,150,3,0,2019-01-03
2832,The Lenox in Harlem,Private room,125,1,365,2019-05-21
25936,Prime Williamsburg Loft off Bedford,Private room,129,2,303,2019-05-21
46760,Private Bdrm /Bath 1 block Ctrl Prk,Private room,140,1,300,2019-04-28
32745,Well Kept  Private Room around  Brighton  Beach,Private room,69,1,303,2019-03-23
8892,Chez Carine - Privacy in Manhattan,Private room,81,2,0,2019-04-11
40394,"Read it 1st, A seprat fur BR, low $",Private room,54,5,365,2019-06-04
16846,"1 BR, Book it 1st then write me",Private room,75,5,180,2019-03-21
1702,"No Inq,Read it, 1 BR, Rt of Subway,",Private room,69,7,318,2019-02-12
18658,"The BLUE OWL:
VEGETARIAN WBURG W PATIO & BACKYARD!",Private room,89,30,91,2019-03-12
17435,Nolita/SoHo! Location Share! Views! Elevator!,Private room,295,3,338,2019-04-04
36332,Private room in queens,Private room,50,7,35,2019-06-09
26190,Alchemy BnB - room in artist loft,Private room,98,4,288,2019-05-27
31289,Zen Den (Airport Pickup: JFK & LGA),Private room,48,90,1,2019-04-04
34546,Zen Eyrie –Airport Pick-Up: JFK/LGA,Private room,48,90,0,2019-03-19
15558,Heart of Williamsburg. Brand New.,Private room,64,3,117,2019-04-09
23854,Prime Williamsburg. Brand new,Private room,75,3,136,2019-02-14
33765,My Home Is Your Home,Private room,75,4,0,2019-04-03
21006,Spacious room in beautiful apt! ,Private room,58,1,0,2019-06-18
39361,"Affordable rooms,all transportation",Private room,50,7,189,2019-04-17
12203,Inspired in Historic Downtown NYC!,Private room,101,7,307,2019-01-07
1679,Chelsea/West Village - 2bdrm apt,Private room,95,5,0,2019-04-06
43524,Chic + Stylish room in heart of LowerEastSide NYC!,Private room,80,5,348,2019-03-28
734,Room in East Village with Private Entrance,Private room,88,2,0,2019-03-14
36124,Private Bedroom Living Room w/Exposed Brick,Private room,120,1,0,2019-05-14
16486,City Skyline Views from every room!,Private room,73,2,0,2019-06-18
3012,Comfortable Manhattanville,Private room,85,7,144,2019-05-08
32063,Comfortable Manhattanville.,Private room,85,6,97,2019-06-10
39936,Private room w/ queen bed + rooftop,Private room,99,2,98,2019-04-15
642,BIG ROOM / DOWNTOWN  LOFT /,Private room,65,30,0,2019-04-19
11502,Large Sunny Bedroom in QNS NYC,Private room,55,1,0,2019-06-03
14650,Home Away From Home-Room in Bronx,Private room,50,2,337,2019-03-27
11029,Private clean pleasant spacious room.,Private room,60,2,347,2019-01-24
24577,"Charming Hotel Alternative
Mount Sinai",Private room,99,3,127,2019-02-08
20243,"Charming Hotel Alternative 2
Mount Sinai",Private room,89,3,125,2019-05-17
34484,Brooklyn: A Huge Bedroom + Good Vibes,Private room,50,3,158,2019-06-16
4854,One stop from Midtown Manhattan!,Private room,96,2,270,2019-05-08
12986,"Private Room Very Near L train, Bushwick",Private room,45,15,88,2019-04-23
29466,Gorgeous Bushwick Apartment,Private room,40,5,0,2019-01-20
47211,Cozy New York  City private room,Private room,85,2,306,2019-01-18
46097,YOU ROOM IN NYC,Private room,75,2,317,2019-01-20
43659,Bed-stuy Royal Room,Private room,34,10,216,2019-01-22
13084,A Serine Stay in Bedstuy,Private room,55,10,301,2019-05-25
24645,Cozy room for one in BedStuy,Private room,25,30,207,2019-01-01
46136,GREAP STUDIO / 4PPL IN MIDTOWN,Private room,190,1,365,2019-03-17
4630,BEDFORD AV.  ROOM IN WILLIAMSBURG..,Private room,75,2,365,2019-04-01
48130,Tranquil in the heart of Brooklyn 2,Private room,60,5,33,2019-03-02
6741,Tranquil in the heart of Brooklyn 1,Private room,65,5,0,2019-03-12
44952,Spacious room on charming block in Greenpoint!,Private room,60,4,303,2019-05-26
7656,Guest Room in Authentic Williamsburg Factory Loft,Private room,60,2,161,2019-04-27
48114,Beautiful bed and bath - Manhattan,Private room,200,6,0,2019-01-10
16234,Beautiful Room Near Central Park!,Private room,99,2,50,2019-04-18
47122,Beautiful lrg 1800's syle apt share,Private room,75,7,365,2019-02-01
34623,Furnished privte room,Private room,65,1,269,2019-03-12
29435,Charming Furnished Private Room,Private room,55,1,173,2019-06-28
19385,Furnished room for rent - Manhattan,Private room,50,3,339,2019-06-07
8571,Large Room in a Huge NY apartment.,Private room,30,5,0,2019-06-07
48442,"Large, furnished room in a 2 bedroom!",Private room,64,1,0,2019-06-16
41076,Beautiful Private Bedroom - Downstairs,Private room,130,1,304,2019-06-12
24611,"Own Room & Bath, Sunny Town House, 18"" to Wall St",Private room,97,3,118,2019-02-14
20296,Park Slope Brooklyn!  Sunny Bedroom.,Private room,125,3,303,2019-06-19
24431,One bedroom sharing Bathroom,Private room,75,7,0,2019-01-25
44198,Rooms in Spacious East Village Apt.,Private room,180,3,31,2019-06-25
25401,Pre War Park Slope on Prospect Park,Private room,65,4,80,2019-03-05
1119,Pre War Park Slope on Prospect Park Bedroom 2,Private room,59,4,99,2019-02-12
28415,Huge room with private balcony,Private room,300,6,0,2019-06-29
15329,Great spacious room by the L train!,Private room,47,15,0,2019-06-24
14270,Private Room in Brownstone,Private room,75,2,0,2019-01-30
44035,2 Rooms in Cottage NYC,Private room,65,2,362,2019-03-02
22113,Gorgeous pvt room in West Village,Private room,90,3,236,2019-02-01
33311,Sunny and spacious bedroom,Private room,50,60,74,2019-02-28
38441,Modern apartment w/ gorgeous view,Private room,125,3,0,2019-03-16
40474,"Sunny, clean br available",Private room,60,7,0,2019-01-25
27645,Spacious Room available,Private room,65,1,0,2019-06-09
15587,E Williamsburg Apartment with Yard,Private room,75,2,264,2019-03-05
25668,Spacious E Williamsburg with Yard!!,Private room,75,5,307,2019-04-04
11912,Nice Private Room Beauty in Queens,Private room,55,1,341,2019-04-26
36990,Very clean bed room in queens NYC,Private room,55,2,282,2019-05-08
1324,Sublet in Brooklyn/Lefferts Gardens,Private room,44,5,0,2019-06-05
34496,"Cozy Corner, Bedford Ave  Brooklyn!",Private room,55,5,0,2019-04-10
44051,Large Room w/ Private Entrance,Private room,59,21,0,2019-05-15
12179,Large Room w/ Private Entrance,Private room,65,7,0,2019-01-16
10715,"HISTORIC WILLIAMSBURG, BKLYN #1",Private room,30,3,0,2019-06-07
44814,"HISTORIC WILLIAMSBURG, BKLYN #2",Private room,69,3,284,2019-05-17
26621,Inexpensive apartment in exchange for cat-care,Private room,35,3,0,2019-04-15
12573,"Private room in 2 br Apt, Wburg, BK",Private room,70,1,363,2019-05-31
12957,Large Double Room  Queenbed Wifi,Private room,52,2,0,2019-04-03
18648,Best double Room all included wifi,Private room,55,2,297,2019-06-25
42013,Ready private furnished room w/Wifi,Private room,49,2,301,2019-05-06
5941,Private Single Room,Private room,52,2,335,2019-01-05
12339,"Low$pacious in Williamsburg, Bklyn",Private room,75,3,358,2019-03-15
17692,Furnished Bedroom with private half bath,Private room,140,2,260,2019-03-29
8807,Sunny private room featured in film,Private room,75,2,168,2019-04-18
31265,Spacious + Sunny Studio in Ft. Greene Brooklyn!,Private room,135,3,0,2019-02-19
27387,2 rooms; private entrance & bath!,Private room,65,5,46,2019-05-15
11996,Giant Sunny Bedroom & Private Bath in my Apartment,Private room,99,3,365,2019-05-17
6729,Prime location! Backyard & outdoor shower! Unique!,Private room,149,14,364,2019-01-01
46835,"Private Room in Artist's Home, Stapleton, SI",Private room,59,1,352,2019-01-30
5881,Clinton Hill Duplex near Pratt w/Balcony!,Private room,75,3,298,2019-04-21
6801,COMFORTABLE ROOM,Private room,86,3,250,2019-05-17
32408,Charming Ridgewood Soulful  Walk-Up,Private room,52,2,326,2019-01-07
10549,"Comfortable, well-appointed room",Private room,100,2,90,2019-03-25
35563,Share in NYC's trendy East Village,Private room,89,3,193,2019-04-02
14771,Room in Huge 1200sf W Harlem Suite,Private room,110,3,248,2019-02-11
36584,Cozy Nook in Heart of Williamsburg,Private room,59,3,284,2019-04-24
29640,Large Master Bedroom - Williamsburg,Private room,75,2,277,2019-04-10
10701,Peaceful Room...,Private room,49,4,343,2019-06-27
8003,Serene Room...,Private room,55,7,333,2019-02-05
46809,Cute Room in Historic Loft!,Private room,79,14,268,2019-06-25
29729,Artist Loft-McCarren Park-Williamsburg-BrooklynNYC,Private room,95,2,79,2019-02-04
12830,ArtistLoft-MccarenPark-Williamsburg,Private room,90,2,89,2019-03-26
22739,Chelsea/Meat Packing  Artist Space!,Private room,120,2,0,2019-03-13
10777,Central Park Fifth Av MET Museum,Private room,109,1,353,2019-04-19
32279,Charming private room in New-York,Private room,79,4,52,2019-02-04
18278,Beautiful Room + Private Balcony,Private room,120,6,15,2019-01-29
36009,Cozy bedroom near Times Square,Private room,75,2,312,2019-06-05
48369,Large Private BR in Hell's Kitchen,Private room,135,2,98,2019-02-22
40317,Queen size sofa bed in Harlem,Private room,80,1,329,2019-04-25
12177,Stylish & Quiet NYC Retreat!,Private room,125,3,217,2019-06-19
5449,TIMES SQUARE MASTER BEDROOM!,Private room,95,6,80,2019-06-20
6285,TIMES SQUARE HOUSE!,Private room,95,5,43,2019-06-26
9131,Unique private room and bathroom in Brownstone,Private room,75,2,144,2019-06-11
358,Beautiful Room in a Beautiful New NYC Apartment,Private room,89,1,365,2019-01-07
40015,Best West Village/Meatpacking Space,Private room,195,1,129,2019-03-17
16338,21 day Chelsea Apartment rental,Private room,160,21,0,2019-04-10
12428,Cosy apartment in West Village,Private room,100,3,0,2019-01-16
30985,Williamsburg Loft: Amazing Sublet,Private room,160,5,0,2019-01-30
38393,COMFORTABLE LARGE ROOM,Private room,77,5,365,2019-01-10
35704,COMFORTABLE PRIVATE ROOM FOR RENT,Private room,69,4,43,2019-02-13
8761,HOME AWAY FROM HOME,Private room,70,5,365,2019-06-08
15686,Cute Private room in Upper East Side #14,Private room,60,3,0,2019-02-19
7444,Private room in Upper East Side #14,Private room,80,3,50,2019-05-25
33345,Beautiful Private Room in Upper East Side #8,Private room,95,3,8,2019-05-26
18634,Private room in Upper East Side #5,Private room,95,3,29,2019-01-11
17491,Small Private Room in Upper East Side #5,Private room,69,4,17,2019-04-01
25269,Small Private Room in Upper East Side #8,Private room,69,3,30,2019-01-01
19051,Big room near Prospect Park! NY!,Private room,92,7,332,2019-02-28
13473,Sunny private room right off L train,Private room,65,4,139,2019-03-18
45034,Beautiful Room in Manhattan Loft,Private room,135,3,167,2019-03-27
32965,Luxury room in Manhattan Duplex Apt,Private room,145,3,181,2019-03-25
14458,"Luxury, Adorable Studio Apartment",Shared room,115,30,0,2019-05-13
43721,HOME AWAY FROM HOME,Private room,175,2,10,2019-06-10
16431,"Mi Casa, Tu Casa.",Private room,95,2,88,2019-05-27
33540,WE'RE HOME TOTO! WE ARE HOME!,Private room,105,2,15,2019-05-19
24695,Den of Zen at The Denizen Bushwick,Private room,72,3,110,2019-04-05
2297,Sunny large private room in Park Slope,Private room,80,2,0,2019-05-05
34485,1400sf Manhattan View Artistic Loft,Private room,120,5,242,2019-02-17
37133,"ingefära hus! Private room Williamsburg, Brooklyn",Private room,94,2,22,2019-01-02
29865,Private MasterBR w/ View of Museum,Private room,56,3,0,2019-04-23
46879,Authentic designer loft/roof deck best Williamsbrg,Private room,129,3,87,2019-01-22
27080,Enjoy Staten Island Hospitality,Private room,20,3,226,2019-03-09
32071,"Beautiful 1 bdrm, Inwood Manhattan",Private room,100,1,0,2019-06-18
39014,Beautiful Loft/10 min to Manhattan!,Private room,70,5,0,2019-02-10
13410,A PLACE TO STAY CLOSE TO MANHATTAN,Private room,110,2,363,2019-01-03
19148,Great room priv/bathrm Eastside location 70's ST,Private room,105,7,70,2019-06-23
13493,Cozy home in vibrant Manhattan,Private room,99,3,335,2019-03-08
34765,Quaint & Quiet in Queens,Private room,75,1,0,2019-01-20
11317,"Beautiful Bedrooms in Briarwood, NY",Private room,75,1,189,2019-05-02
2476,Single Room,Shared room,45,1,364,2019-02-14
39341,Small Private Room for 1 person,Private room,58,1,364,2019-06-01
42240,Your Times Square Sanctuary,Private room,104,2,147,2019-03-26
35649,Private cozy bedroom in Nolita,Private room,100,5,188,2019-03-07
21286,New York City for All Seasons!,Private room,125,1,311,2019-04-22
34790,New York Host who knows The Most,Private room,85,3,363,2019-02-06
41669,Light Superhosted Chill LES Apt,Private room,90,10,301,2019-06-02
18464,Stay with a Jazz Singer in Harlem!,Private room,125,1,365,2019-01-08
8890,Large Private Room Near Central Park & Mount Sinai,Private room,125,3,212,2019-04-20
27776,Private Sunny Room Near Central Park & Mount Sinai,Private room,100,3,345,2019-04-05
19940,Private Master Bedroom@Central Park,Private room,108,14,38,2019-01-15
65,BROWNSTONE TWO IN BROOKLYN in NYC,Private room,75,3,330,2019-02-10
10034,BROWNSTONE BROOKLYN'S FINEST in NYC,Private room,75,3,341,2019-01-26
21104,BLYN BROWNSTONE CORZY CORNER in NYC,Private room,62,3,338,2019-05-16
19614,ON A BUDGET COZY IN BROOKLYN In NYC,Private room,62,3,361,2019-03-28
10998,BLYN SPECIAL BUDGET PRICE IN  NYC,Private room,62,3,340,2019-02-21
15157,SAFE BUDGET IN  Brooklyn  NYC,Private room,75,3,341,2019-05-22
42175,BROOKLYN'S BROWNSTONE SPECIAL BUDGET IN NYC :),Private room,75,3,352,2019-04-10
41848,LAVISHING COMFORT  IN BROOKLYN BROWNSTONE NYC,Private room,75,3,365,2019-03-11
47080,Perfect NYC/Williamsburg Location,Private room,119,3,296,2019-05-10
46275,Private room w/ lush garden quiet area,Private room,50,2,27,2019-04-25
27220,"Cozy, bright 1BR avail. in East Village apartment",Private room,125,3,364,2019-03-29
45017,Gorgeous ! Best Location in NYC !,Private room,99,30,189,2019-02-11
33932,Luxury room + En-suite bath in Times Sq/Midtown W,Private room,99,1,265,2019-02-23
35490,Bright & Vibrant- The BK experience,Private room,55,2,57,2019-03-08
42402,Relaxing and Roomy in Crown Heights,Private room,60,2,57,2019-02-10
1040,"Very clean, quiet bedroom available",Private room,60,2,0,2019-02-12
11805,ROOM AVAILABLE IN NEW YORK CITY,Private room,145,5,365,2019-06-14
9989,"Tranquil, Artsy, Sunny Bedroom",Private room,110,2,74,2019-03-23
3400,Room in Harlem,Private room,58,1,289,2019-05-11
15711,Private room in Harlem,Private room,55,1,293,2019-01-29
26111,Room for the Summer,Private room,55,2,0,2019-05-10
38428,BEAUTIFUL ROOM IN BKLYN BROWNSTONE,Private room,85,3,344,2019-05-08
1615,comfy room minutes from museums,Private room,49,1,333,2019-04-29
25426,"Great 1 BR Apt in Kips Bay, NY",Private room,100,1,6,2019-06-13
39025,Spacious Loft 5 min to Union Square,Private room,90,1,328,2019-06-01
33314,Spacious Loft 5 min to Union Square,Private room,90,1,359,2019-06-19
13154,Your Own Private Entrance Studio in Stylish Duplex,Private room,94,1,18,2019-06-26
38824,Art & Music Salon,Private room,80,2,353,2019-04-23
30371,Lavender Joy Room in Duplex!,Private room,39,5,34,2019-05-07
40259,Sunrise Room in Spacious Duplex,Private room,250,2,0,2019-04-04
30179,Tiffany Room in Duplex Home,Private room,39,5,34,2019-06-04
47799,Master Bedroom / ParkSlope Brooklyn,Private room,110,2,0,2019-06-26
9656,Private spacious studio available,Private room,65,1,0,2019-05-28
33177,Hello! Cozy-Singles NYC- Upper Manhattan- Harlem!!,Private room,65,4,0,2019-05-05
45762,"Private Bedroom in Upper Manhattan/ Harlem, NYC!",Private room,123,4,0,2019-06-20
15959,Central Harlem Comfy Bedroom with Private Bath,Private room,75,3,47,2019-04-28
19620,"Cozy private room, williamsburg NYC",Private room,55,4,195,2019-06-19
30601,Budget cave!,Private room,60,7,0,2019-01-14
47000,Beautiful Lower East Side Apt! Women only.,Private room,89,5,0,2019-05-27
30807,"Bright, Clean Room with Private Bathroom",Private room,69,1,0,2019-05-06
44651,Master Suite w/Private Bath & Balcony,Private room,75,2,12,2019-06-14
13844,yahmanscrashpads,Shared room,39,1,353,2019-04-14
14154,"Our NY home, Greenwich Village apt",Private room,100,2,19,2019-06-20
28668,$ (Phone number hidden by Airbnb) weeks - room f,Private room,1300,1,0,2019-05-26
14871,PRIVATE ROOM NEW YORK,Private room,55,4,170,2019-04-07
2490,Private Room Brooklyn NY,Private room,55,4,129,2019-03-27
39727,Entire Room Brooklyn NYC!!!,Private room,45,4,281,2019-06-10
8457,Per/night Room Brklyn New York,Private room,55,4,261,2019-02-28
39350,*Unique Master BR in Battery Park!*,Private room,65,2,0,2019-02-17
30753,Beautiful Sunny Apartment in South Harlem,Private room,89,28,80,2019-03-31
34521,Brooklyn one-bedroom right by Prospect Park!,Private room,110,4,330,2019-02-21
32624,AMAZING Private 1stop away from NYC 1 block Subway,Private room,70,1,340,2019-03-09
30763,GREAT ROOM Fast 2 TIMES SQ 9min NYC,Private room,70,1,303,2019-01-05
