review_id,number_of_reviews,last_review,reviews_per_month
1865,26,7/13/2014,0.33
3106,97,6/9/2019,1.44
21548,48,6/22/2019,1.72
1871,24,8/31/2015,0.33
1877,30,10/12/2016,0.4
1878,26,5/27/2019,0.36
2488,106,6/17/2019,1.47
1881,80,10/18/2017,1.08
1887,4,1/2/2015,0.06
1892,8,5/26/2019,0.1
1897,2,8/2/2015,0.04
1898,51,5/24/2017,0.67
1899,7,8/15/2015,0.12
1901,220,6/23/2019,2.85
1908,46,6/6/2019,0.82
5634,47,3/31/2019,0.84
1910,15,5/16/2018,0.2
1916,35,5/4/2019,0.55
35839,6,4/28/2019,0.65
1923,31,10/8/2018,0.4
4336,2,9/7/2015,0.04
1927,155,7/1/2019,2.11
1932,45,7/4/2019,0.64
2899,64,6/26/2019,1.02
1933,8,11/5/2015,0.14
1934,25,10/10/2018,0.46
1935,100,7/5/2019,1.41
38339,4,3/21/2019,0.78
1937,8,10/19/2015,0.1
1939,11,10/29/2018,0.14
11049,43,4/27/2019,0.94
1940,4,6/26/2019,0.1
2331,6,6/1/2019,0.08
2369,2,8/12/2017,0.03
2416,4,7/1/2018,0.09
1943,291,6/20/2019,3.69
1945,58,7/2/2019,0.83
2971,41,6/2/2019,0.87
1949,3,5/31/2019,0.15
1950,77,5/25/2019,0.99
1951,43,5/26/2019,0.56
2060,39,4/28/2019,0.52
1952,35,4/30/2019,0.48
1953,68,7/5/2019,0.88
1955,132,6/30/2019,1.68
1957,116,5/21/2019,1.47
1971,112,6/30/2019,1.43
1958,7,5/2/2018,0.1
1959,2,12/8/2015,0.05
1966,22,6/30/2019,0.37
1975,109,6/4/2019,1.52
1976,37,5/4/2019,0.56
15619,3,12/31/2018,0.21
1978,213,6/24/2019,2.79
1979,15,9/16/2017,0.2
1983,116,6/14/2019,1.51
1989,53,6/19/2019,0.86
2121,57,6/26/2019,0.78
2250,152,5/31/2019,2.03
7757,70,6/18/2019,1.36
1993,594,6/15/2019,7.57
2006,597,6/23/2019,7.72
2007,607,6/21/2019,7.75
1998,78,5/27/2019,1.01
1999,71,9/4/2018,1.05
2003,28,4/11/2019,0.36
2010,66,6/10/2019,0.93
4845,76,6/3/2019,1.3
2012,233,6/23/2019,3.01
2013,30,7/2/2019,0.42
2286,36,4/24/2019,0.51
2897,13,6/17/2019,0.22
2019,4,1/3/2019,0.06
2024,103,6/10/2019,1.6
2025,73,6/16/2019,0.94
2077,13,11/1/2018,0.17
2163,138,6/22/2019,1.82
2026,163,6/18/2019,2.13
2027,153,6/28/2019,2.17
2031,120,6/21/2019,1.89
2037,69,6/15/2019,0.91
2038,91,6/1/2019,1.18
3868,76,6/6/2019,1.22
2044,30,10/16/2016,0.39
2696,26,12/13/2016,0.36
2046,75,1/1/2017,1.0
2768,116,9/6/2017,1.63
2048,13,6/18/2019,0.66
2050,116,6/23/2019,1.93
2051,35,1/5/2015,0.45
2053,100,6/24/2019,1.31
2054,17,6/30/2019,0.23
2056,94,6/16/2019,1.22
2068,414,6/22/2019,5.39
2069,11,6/3/2019,0.16
2070,16,6/9/2019,0.21
2080,114,6/9/2019,1.49
2733,84,6/16/2019,1.17
3002,79,6/29/2019,1.14
2084,15,1/1/2019,0.21
24832,33,3/5/2019,1.49
2087,324,6/28/2019,4.3
2089,51,11/25/2018,0.7
2090,35,2/3/2019,0.46
2092,53,6/23/2019,0.7
2098,18,5/13/2019,0.32
6103,4,5/28/2019,0.34
2106,183,6/15/2019,2.45
2115,70,6/12/2019,1.64
18318,84,5/18/2019,2.43
2120,3,9/24/2014,0.04
2827,1,9/30/2015,0.02
2122,182,5/29/2019,2.39
2132,1,12/22/2015,0.02
2134,19,4/25/2019,0.52
2141,117,6/24/2019,1.53
2143,70,8/12/2018,0.93
2145,43,6/2/2019,0.61
2146,45,8/5/2015,0.6
2856,34,1/24/2019,0.48
8699,25,4/28/2019,0.5
2152,127,6/23/2019,1.67
9023,108,6/6/2019,2.23
14314,72,6/15/2019,1.82
2156,8,5/27/2014,0.11
1753,1,1/3/2017,0.03
2463,1,1/1/2017,0.03
2161,10,8/26/2017,0.14
2162,49,9/5/2018,0.69
2164,163,6/5/2019,2.17
4773,11,8/26/2018,0.18
2167,132,6/25/2019,1.74
2168,12,7/5/2019,0.18
2171,11,9/2/2018,0.18
4987,3,9/16/2018,0.14
2173,66,6/26/2019,0.87
2174,35,6/10/2019,0.46
2178,45,1/1/2018,0.6
6236,98,5/22/2019,1.75
6730,16,6/2/2019,0.29
3893,20,6/30/2019,0.31
2185,8,5/31/2017,0.11
2195,58,5/19/2019,0.77
2198,16,6/30/2019,0.68
2201,27,5/26/2019,0.57
2203,7,9/5/2016,0.1
12854,23,6/20/2019,0.54
19787,18,5/17/2019,0.88
2205,46,7/7/2019,0.79
5181,13,6/30/2019,1.18
2207,356,7/5/2019,4.72
2591,245,7/6/2019,3.41
14511,206,7/7/2019,5.2
10755,1,9/18/2016,0.03
2213,44,5/31/2019,0.74
4095,49,6/13/2019,0.82
4533,17,7/1/2019,0.29
2215,4,8/1/2017,0.06
2217,10,6/23/2019,0.13
2439,11,6/4/2019,0.15
2218,2,5/29/2017,0.08
2219,360,6/24/2019,4.79
2224,64,5/6/2019,0.87
34904,8,4/29/2019,0.81
2226,145,6/9/2019,1.97
2227,206,6/19/2019,2.72
2231,323,7/1/2019,4.3
7730,26,12/2/2018,0.55
2236,136,6/23/2019,1.81
2239,243,6/27/2019,3.22
2241,36,12/1/2018,0.48
18220,9,6/23/2019,0.26
2242,14,3/8/2019,0.2
2245,123,6/23/2019,1.63
2247,26,6/25/2019,0.67
2289,20,6/23/2019,0.54
4216,18,5/27/2019,0.3
4353,13,5/11/2019,0.36
4399,2,6/16/2019,0.15
43494,4,6/26/2019,1.58
2249,49,6/24/2019,0.66
3819,126,6/1/2019,2.15
3881,143,6/4/2019,2.41
17033,10,10/9/2018,0.28
2253,54,6/2/2019,0.72
2255,233,6/25/2019,3.12
2269,59,7/5/2019,1.76
3150,70,6/30/2019,2.23
21076,47,7/1/2019,1.61
40952,5,6/30/2019,1.26
2272,44,6/29/2019,0.62
2274,132,6/30/2019,1.75
33651,20,7/3/2019,1.82
41280,14,6/19/2019,2.98
2276,37,7/7/2019,0.58
2279,55,6/22/2019,0.88
13712,14,3/19/2019,0.41
2280,6,3/31/2019,0.13
2281,1,9/12/2015,0.02
2285,29,7/1/2019,0.41
18221,3,5/25/2019,0.1
2288,65,5/24/2019,0.87
2305,66,6/17/2019,0.89
2291,16,1/1/2018,0.22
3787,11,1/1/2018,0.18
2292,246,6/11/2019,3.3
2295,4,9/29/2017,0.17
2298,61,6/15/2019,0.81
2304,79,5/12/2019,1.09
2307,8,6/24/2018,0.11
2314,13,8/23/2016,0.17
2317,4,8/17/2016,0.11
2320,9,8/19/2017,0.19
2324,179,5/28/2019,2.61
2326,292,6/8/2019,3.9
2327,42,4/10/2019,0.56
2332,140,1/1/2019,1.87
2333,46,5/17/2019,0.62
2335,127,6/30/2019,1.72
2340,30,7/5/2019,0.4
2341,1,11/7/2016,0.03
2345,13,1/2/2019,0.17
2346,10,11/30/2016,0.13
2349,13,4/30/2018,0.18
2350,273,6/23/2019,3.66
2351,12,9/30/2018,0.16
8757,48,6/22/2019,1.0
2354,56,6/22/2019,0.76
2356,116,6/9/2019,1.57
2358,5,4/30/2019,0.08
2365,43,5/28/2019,0.59
2366,66,5/4/2019,0.89
2370,85,6/29/2019,1.15
2373,228,7/1/2019,3.07
2380,118,1/23/2019,1.61
2382,38,5/4/2019,0.6
2755,136,4/4/2019,2.13
6692,142,6/1/2019,2.81
2383,224,7/2/2019,3.87
3465,275,7/5/2019,4.64
2384,64,6/20/2019,0.87
2390,1,7/1/2016,0.03
2393,33,5/9/2016,0.48
2394,11,10/22/2018,0.16
2396,5,8/25/2018,0.21
2483,1,6/19/2019,1.0
2400,14,5/17/2019,0.24
2403,103,6/23/2019,1.39
5091,38,7/4/2019,1.6
2405,4,8/19/2016,0.07
2407,77,6/19/2019,1.81
2408,2,10/12/2014,0.03
3053,9,5/21/2019,0.14
2412,374,6/23/2019,5.06
5189,372,6/21/2019,6.23
2417,17,9/27/2016,0.25
2420,110,1/3/2018,1.49
2523,120,1/3/2018,1.66
6294,86,12/31/2017,1.67
11165,32,12/26/2017,0.7
2423,13,5/15/2019,0.22
2427,1,8/1/2015,0.02
6045,1,1/4/2015,0.02
2432,3,8/23/2015,0.05
2433,13,8/18/2017,0.26
2435,8,1/7/2014,0.11
2436,12,7/27/2018,0.65
2438,28,1/1/2018,0.74
18102,38,7/5/2019,1.07
2441,148,6/26/2019,2.09
39685,8,6/15/2019,1.98
2445,12,10/24/2018,0.17
2446,66,12/16/2018,0.91
2448,191,6/24/2019,2.61
2454,206,6/21/2019,2.89
2455,85,6/3/2019,1.16
2461,119,6/30/2019,1.61
2467,127,6/14/2019,1.77
2486,142,6/13/2019,1.95
2517,117,5/30/2019,1.61
2546,75,6/13/2019,1.04
2723,162,6/19/2019,2.26
2765,126,6/19/2019,1.77
3022,71,7/4/2019,1.06
3289,93,4/22/2019,1.38
4220,67,6/28/2019,1.11
7275,49,6/27/2019,0.94
17944,87,7/2/2019,2.5
43497,3,7/4/2019,3.0
2458,21,10/12/2015,0.29
2460,4,9/8/2015,0.05
2465,6,5/21/2019,0.26
2466,2,8/13/2014,0.03
2468,3,10/1/2015,0.05
2471,147,6/24/2019,2.02
2474,18,5/4/2019,0.25
2477,9,1/2/2018,0.37
30781,43,6/30/2019,3.04
2490,90,6/30/2019,1.37
2491,4,8/23/2018,0.08
2495,57,6/30/2019,2.67
2501,5,3/10/2019,0.13
2499,49,12/30/2017,0.91
2506,5,7/27/2018,0.07
2507,28,5/23/2019,0.51
2687,33,4/10/2019,0.47
2510,4,4/3/2015,0.06
2512,3,12/20/2015,0.06
2614,7,10/12/2018,0.21
2513,107,7/2/2019,1.7
4430,85,6/19/2019,1.41
2525,61,5/20/2019,0.93
2526,6,9/7/2017,0.1
2527,5,6/28/2015,0.07
3060,85,6/17/2019,1.35
2531,72,7/1/2017,1.22
2532,24,5/27/2019,0.33
17407,2,9/6/2016,0.06
2535,86,6/23/2019,2.87
2541,5,7/1/2019,0.07
2550,6,9/7/2015,0.1
2555,86,6/30/2019,1.83
2556,14,3/2/2019,0.2
24067,5,1/30/2019,0.23
2558,14,5/31/2019,0.2
2561,11,4/21/2019,0.8
2564,8,11/26/2018,0.11
2565,146,6/30/2019,2.01
2566,20,6/7/2019,0.33
2567,2,2/3/2019,0.32
2576,123,6/30/2019,2.23
2577,141,6/27/2019,4.51
10848,6,6/17/2019,0.13
10849,2,5/12/2016,0.04
2579,96,6/28/2019,1.36
16857,11,5/27/2019,0.3
2581,2,10/9/2013,0.03
2585,16,6/19/2019,0.23
2589,5,8/18/2018,0.15
2593,39,5/28/2017,0.56
2595,90,6/14/2019,1.25
6392,25,6/6/2019,0.46
2597,2,6/21/2019,1.0
2598,77,6/17/2019,1.1
21852,61,6/16/2019,2.85
2599,77,7/5/2019,2.0
2601,231,6/27/2019,4.67
2603,98,6/16/2019,1.36
2604,14,9/29/2017,0.23
5052,277,6/13/2019,4.67
2615,54,6/17/2019,0.77
2623,33,5/23/2019,0.52
2624,44,1/25/2019,0.64
3029,19,6/22/2019,0.29
3030,30,2/16/2019,0.43
2620,31,2/28/2019,0.43
2621,3,12/31/2018,0.16
2625,189,12/20/2017,2.63
2626,20,4/28/2019,0.34
4672,3,10/19/2015,0.05
2633,25,8/22/2018,0.35
2637,5,7/25/2016,0.11
2638,21,4/30/2019,0.45
2641,41,6/11/2019,0.58
2642,172,5/25/2019,2.39
2643,13,5/22/2019,0.56
2646,5,10/20/2014,0.07
2649,7,12/10/2018,0.12
2651,123,6/25/2019,1.99
4330,152,5/23/2019,2.42
2652,7,12/7/2015,0.15
19129,10,10/28/2017,0.38
19130,20,12/13/2017,0.73
2658,40,6/13/2019,0.86
2663,196,7/3/2019,5.4
2665,64,6/1/2019,0.89
11369,20,6/2/2019,0.45
2677,76,2/4/2019,1.07
2679,167,5/7/2019,2.78
5463,163,5/14/2019,2.76
5521,151,5/9/2019,2.59
8276,103,5/31/2019,2.07
20846,98,4/15/2019,3.25
20863,103,7/2/2019,3.4
24477,86,5/11/2019,3.55
26572,84,6/11/2019,3.97
29141,13,5/28/2019,0.81
40425,2,3/10/2019,0.45
2682,90,7/2/2019,1.25
2685,190,6/16/2019,2.64
2686,19,6/29/2016,0.26
2697,14,10/22/2016,0.19
2699,32,9/21/2016,0.45
2810,8,5/11/2017,0.12
2691,125,6/28/2019,1.77
8792,105,6/14/2019,2.12
11634,66,5/29/2019,1.51
2698,62,5/23/2019,2.22
2700,23,5/6/2019,0.32
2701,11,6/29/2019,0.16
2703,8,1/2/2018,0.24
34898,3,10/14/2018,0.31
2709,90,1/1/2019,1.29
2710,130,5/4/2017,1.85
2711,147,7/1/2019,2.05
2712,1,9/16/2013,0.01
2715,15,5/20/2019,0.21
6934,1,5/3/2019,0.45
2720,19,1/2/2019,0.28
4128,18,12/30/2018,0.37
2722,51,4/26/2019,0.79
15787,18,7/21/2018,0.49
18153,8,6/1/2019,0.23
2728,4,5/12/2019,0.08
2729,58,3/29/2019,0.83
3682,42,6/30/2019,0.64
2732,31,3/31/2017,0.44
2734,21,11/30/2018,0.36
3156,2,6/23/2019,0.22
2743,52,6/24/2019,2.44
26900,40,6/17/2019,1.99
2744,1,1/4/2019,0.16
3411,130,6/10/2019,2.0
2746,46,7/1/2019,0.76
2794,38,5/14/2019,0.56
2747,2,7/9/2016,0.05
2748,2,9/4/2016,0.06
2762,73,5/13/2019,1.1
2764,11,2/3/2014,0.16
3016,14,2/1/2014,0.2
2777,131,6/7/2019,1.88
2782,25,10/28/2018,0.4
2783,212,6/23/2019,3.05
2785,12,7/1/2018,0.24
2786,30,6/29/2019,2.61
2787,5,4/23/2014,0.07
2788,165,6/23/2019,2.36
2793,59,6/16/2019,0.84
2795,33,4/21/2019,0.46
2796,14,4/15/2017,0.2
2797,68,5/27/2019,0.96
3453,64,6/15/2019,0.96
3837,30,5/19/2019,0.5
19727,23,6/16/2019,0.73
2801,19,4/19/2019,0.27
3310,12,9/22/2016,0.19
2805,68,1/1/2019,0.96
2807,48,1/2/2019,0.9
2812,142,7/7/2019,2.01
2814,61,2/15/2019,0.87
10725,35,8/21/2017,0.78
2819,12,5/21/2019,0.17
2955,4,6/2/2019,0.07
2821,38,5/27/2019,0.56
2823,152,6/29/2019,2.14
18249,80,6/20/2019,2.26
2826,4,6/30/2019,2.26
2828,142,6/26/2019,2.03
2830,112,7/2/2019,1.59
21463,33,7/2/2019,1.17
21466,41,6/21/2019,1.45
2831,141,6/21/2019,2.0
2834,73,5/24/2019,1.08
2844,121,6/29/2019,1.72
2850,1,6/1/2015,0.02
2852,41,7/3/2019,0.58
4988,81,7/4/2019,1.35
7327,49,7/4/2019,0.93
2855,1,4/9/2019,0.33
23985,11,6/19/2019,0.47
25086,9,6/3/2019,0.4
2869,12,9/22/2017,0.18
2879,23,6/29/2019,0.33
2880,28,7/12/2016,0.4
2883,139,7/6/2019,2.38
2884,274,4/25/2019,4.02
3170,108,5/30/2019,2.68
2887,201,6/18/2019,3.28
41863,11,6/5/2019,2.73
2888,34,3/31/2019,0.48
2889,40,6/7/2019,0.83
2931,60,6/26/2019,1.05
2932,38,5/30/2019,0.6
9294,5,1/1/2019,0.11
9390,6,1/3/2019,0.13
9391,3,1/15/2017,0.07
10055,11,4/22/2018,0.24
2891,2,5/7/2019,0.06
28528,1,12/31/2018,0.16
2895,19,3/30/2019,0.83
2900,37,6/30/2019,0.53
2901,146,6/9/2019,2.08
2902,144,4/2/2019,3.37
2904,101,6/10/2019,1.44
2908,244,7/5/2019,3.49
2909,7,11/3/2018,0.19
6450,5,2/10/2016,0.09
2911,108,6/16/2019,1.61
13893,31,6/30/2019,0.75
2914,164,6/24/2019,2.34
2915,4,8/5/2016,0.1
2916,7,1/2/2019,0.1
2917,69,6/30/2019,4.43
2918,28,7/2/2019,0.4
2919,2,9/4/2017,0.06
2920,214,6/28/2019,3.07
2922,274,6/29/2019,3.94
2928,11,6/20/2019,0.18
6267,8,5/29/2019,0.23
2929,135,12/12/2018,1.93
2934,200,5/28/2019,3.16
2935,30,6/4/2019,0.43
20714,33,5/25/2019,1.1
2936,27,5/10/2019,0.58
2939,20,6/30/2019,0.42
4772,21,6/15/2019,0.47
2941,340,7/1/2019,4.9
2942,231,6/30/2019,3.51
2944,52,8/25/2015,0.75
2948,53,8/18/2018,0.82
2957,221,6/26/2019,4.1
6161,210,7/2/2019,3.8
6162,194,7/5/2019,3.81
2963,235,6/29/2019,3.37
2964,11,9/28/2014,0.16
2966,17,9/1/2015,0.24
3031,22,1/5/2016,0.32
3207,1,10/14/2015,0.02
2974,112,1/1/2018,1.61
5607,61,5/9/2019,1.05
2977,6,6/3/2019,0.1
2979,3,6/24/2017,0.12
3840,16,7/11/2016,0.25
2980,107,11/1/2018,1.58
3558,10,10/12/2014,0.16
2982,43,8/1/2018,0.63
2983,62,6/23/2019,1.72
6862,117,6/28/2019,2.44
2985,386,6/19/2019,5.53
8747,262,6/23/2019,5.28
2988,205,6/15/2019,3.04
2989,63,5/19/2019,0.91
6861,45,4/12/2019,0.87
37943,1,6/16/2019,1.0
2992,37,12/8/2018,0.53
2994,19,6/28/2018,0.41
2996,20,5/20/2019,0.29
2998,142,6/17/2019,2.12
3368,89,4/24/2019,1.39
16879,101,6/22/2019,2.83
3001,210,7/5/2019,3.01
3007,57,5/24/2019,0.91
3010,10,5/20/2019,0.44
44135,4,7/2/2019,4.0
3021,12,3/31/2019,0.17
3033,83,10/23/2017,1.2
891,1,11/16/2015,0.02
3036,93,7/2/2019,1.34
3178,245,7/7/2019,3.6
39004,14,7/4/2019,1.98
3040,80,6/8/2019,1.16
3173,95,5/25/2019,1.39
3041,336,6/28/2019,4.83
3044,54,7/3/2019,0.78
3123,72,3/16/2018,1.11
3128,85,6/16/2019,1.25
3275,84,6/27/2019,1.25
8302,72,5/28/2019,1.43
3046,35,6/21/2019,0.72
4168,38,6/17/2019,0.6
17277,10,5/19/2019,0.27
3052,36,1/2/2016,0.53
3054,3,7/3/2016,0.04
3058,7,9/4/2017,0.11
3066,12,3/8/2016,0.18
18029,1,9/4/2016,0.03
3067,51,6/10/2019,0.76
3073,47,12/11/2015,0.73
3074,1,9/11/2016,0.03
4257,3,5/19/2019,0.33
3076,23,10/31/2018,0.34
3078,166,7/2/2019,2.49
3088,97,6/24/2019,1.45
3089,61,6/25/2019,1.04
3094,79,6/23/2019,1.15
3099,220,6/21/2019,3.53
18183,39,6/13/2019,1.11
3166,7,5/4/2019,0.15
3107,4,12/28/2015,0.07
3113,134,6/18/2019,1.96
3117,92,6/28/2019,1.57
3121,128,5/28/2019,1.88
3124,38,5/25/2019,0.55
3125,108,6/23/2019,1.69
3132,236,6/24/2019,3.45
3146,238,5/12/2019,3.46
3155,227,6/14/2019,3.31
3136,6,10/24/2017,0.12
3138,143,5/4/2019,2.13
7098,79,6/19/2019,1.49
3147,30,11/7/2018,0.6
3151,202,6/5/2019,3.19
3152,1,8/26/2017,0.04
3157,17,9/23/2018,0.25
4059,50,9/19/2018,0.8
23157,6,5/19/2019,0.27
3158,1,12/15/2013,0.01
3162,12,11/11/2018,0.18
3219,16,12/6/2018,0.24
11076,22,4/20/2019,0.5
3168,7,6/23/2019,2.26
3169,7,2/27/2016,0.11
3171,15,8/16/2018,0.22
3175,245,6/10/2019,3.61
3182,1,11/13/2015,0.02
1603,1,11/1/2015,0.02
3190,229,6/22/2019,3.36
3720,133,6/4/2019,2.23
3191,1,9/6/2015,0.02
3197,29,4/1/2017,0.42
3198,20,8/21/2018,0.31
3199,10,6/26/2016,0.2
3200,5,11/1/2014,0.07
7934,132,6/26/2019,2.61
3216,19,1/31/2019,0.28
3405,19,4/10/2019,0.31
4558,17,10/7/2018,0.28
4931,13,7/14/2018,0.23
8951,6,12/18/2017,0.12
10690,17,1/2/2019,0.38
20212,8,9/3/2018,0.31
20275,3,11/13/2017,0.13
3220,36,6/26/2019,0.53
3225,57,7/5/2019,2.67
3270,3,9/30/2014,0.05
3234,12,6/24/2019,0.18
3250,6,1/2/2016,0.13
10510,5,1/2/2016,0.11
10677,5,11/4/2015,0.11
3256,25,6/16/2019,0.43
3258,62,7/1/2019,1.05
6104,81,6/7/2019,1.47
6105,89,5/22/2019,1.65
11970,100,6/28/2019,2.34
17547,89,6/10/2019,2.68
22256,59,6/27/2019,2.22
3260,160,5/31/2019,2.36
3262,157,6/28/2019,2.49
3264,191,6/23/2019,2.81
3266,7,12/2/2017,0.12
3267,15,6/4/2019,0.24
3273,1,1/2/2014,0.01
3282,38,6/26/2019,0.59
3287,3,1/3/2019,0.16
3288,176,6/21/2019,2.63
3296,37,6/30/2019,0.97
3303,97,7/1/2019,2.39
18134,90,6/27/2019,2.53
40555,7,7/2/2019,2.47
6034,108,6/1/2019,1.93
7129,124,6/24/2019,2.32
22043,62,6/13/2019,2.39
3308,4,1/2/2019,0.08
3798,16,7/5/2019,0.28
3311,143,6/30/2019,2.13
3313,7,11/26/2016,0.1
3316,9,10/13/2018,0.13
3317,19,1/8/2018,0.79
3323,36,6/11/2016,0.57
4372,58,10/20/2017,0.96
3326,13,12/1/2018,0.49
3496,20,6/15/2019,0.32
22026,21,7/1/2019,0.77
3334,26,4/26/2019,0.42
4469,3,9/27/2014,0.05
5403,33,6/4/2019,0.57
3344,7,5/31/2018,0.11
3348,26,3/14/2019,0.41
3352,111,4/20/2019,1.7
3357,67,1/22/2019,0.99
3518,98,6/16/2019,1.55
4044,60,4/1/2019,0.97
5525,51,6/9/2019,0.88
3353,11,6/7/2016,0.16
12965,2,8/11/2018,0.05
3361,89,6/13/2019,1.4
3364,2,4/15/2019,0.5
3370,203,5/26/2019,3.13
3371,67,7/2/2019,1.09
4053,21,7/2/2019,0.33
32213,30,6/22/2019,2.31
3375,1,8/12/2017,0.04
3379,199,6/29/2019,2.98
13943,56,3/15/2019,1.35
3385,13,10/8/2018,0.19
3388,1,9/27/2015,0.02
3392,7,10/15/2018,0.12
3393,42,5/25/2019,0.62
3394,1,12/14/2013,0.01
3398,226,6/30/2019,3.42
6537,107,4/13/2018,2.03
3401,42,12/10/2018,0.67
5141,54,12/16/2018,0.91
6598,37,12/1/2016,0.68
4579,1,12/7/2018,0.14
7151,2,11/1/2016,0.06
11398,4,5/20/2018,0.19
11400,18,2/26/2018,0.41
16275,1,7/17/2016,0.03
19458,2,10/1/2017,0.06
21923,3,9/30/2017,0.13
23240,8,8/22/2018,0.37
23415,7,3/1/2019,0.29
24765,5,9/18/2018,0.21
29720,4,3/16/2018,0.23
31405,3,12/2/2018,0.29
32259,5,10/6/2018,0.38
21038,1,8/10/2018,0.09
3407,2,1/2/2017,0.06
3486,10,1/29/2017,0.32
3408,6,4/21/2018,0.1
3409,17,5/12/2019,0.55
3415,129,2/23/2019,2.22
3417,5,8/5/2018,0.14
3420,2,10/22/2016,0.06
3424,4,5/20/2014,0.06
3431,19,1/5/2016,0.28
3437,26,5/28/2019,0.85
20522,61,6/24/2019,2.17
3438,2,6/1/2016,0.03
3444,16,2/28/2018,0.75
3447,130,7/3/2019,3.38
3460,19,1/23/2018,0.32
13041,5,2/28/2017,0.14
13092,3,1/16/2018,0.1
3462,9,7/4/2016,0.14
3470,77,12/16/2018,1.14
3474,10,5/27/2019,0.16
3478,2,1/3/2014,0.03
3487,87,6/11/2019,1.37
3493,70,5/27/2019,1.11
3499,72,12/30/2018,1.07
3500,66,4/30/2019,1.12
3501,8,4/30/2018,0.21
3504,16,5/21/2017,0.25
3510,44,5/26/2019,1.68
15501,28,1/3/2019,0.74
3516,191,6/19/2019,3.29
3525,4,6/10/2014,0.06
3530,11,3/10/2018,0.16
7686,7,5/28/2019,0.13
7758,2,7/1/2019,0.04
3532,1,5/25/2017,0.04
3543,1,4/23/2014,0.02
3544,138,6/5/2019,2.23
3545,44,6/28/2019,0.77
3548,52,6/17/2019,0.82
3549,1,1/4/2014,0.01
3551,177,6/28/2019,2.69
3552,43,5/29/2016,0.65
4896,9,4/4/2016,0.16
3556,8,6/19/2018,0.25
5080,6,11/4/2015,0.1
3562,10,5/28/2018,0.15
3565,37,12/8/2018,0.57
3567,98,6/24/2019,1.73
3572,40,5/19/2019,0.63
3575,90,6/17/2019,1.39
3579,13,8/17/2017,0.45
3580,13,5/19/2019,0.36
3581,82,4/23/2018,1.29
3582,3,8/17/2015,0.06
3584,14,5/8/2019,0.24
3586,183,6/30/2019,3.03
7982,162,7/3/2019,3.18
8461,2,1/4/2018,0.06
3601,79,6/9/2019,1.22
21294,72,6/30/2019,2.54
25873,3,10/30/2017,0.14
3605,259,12/20/2017,3.93
3607,145,6/29/2019,2.26
3610,1,12/28/2018,0.16
32928,65,7/2/2019,5.27
3612,271,6/23/2019,4.32
3614,9,9/22/2017,0.14
3615,38,6/18/2019,0.6
3624,59,8/26/2018,1.0
3625,136,7/1/2019,3.1
3627,121,6/23/2019,2.06
42821,4,6/9/2019,2.03
3631,3,4/7/2016,0.07
3636,8,8/31/2018,0.19
25982,3,11/2/2018,0.34
3703,21,10/11/2018,0.36
7149,15,9/4/2017,0.29
3643,26,3/1/2019,0.68
20139,8,3/24/2019,0.26
3646,17,10/22/2018,0.27
3651,11,12/6/2015,0.2
3656,4,7/29/2018,0.11
3658,146,6/24/2019,2.21
3661,146,7/6/2019,2.21
3662,125,12/31/2017,1.88
3664,15,5/23/2019,0.29
13514,9,1/3/2019,0.26
3688,7,5/22/2019,0.15
3689,1,2/24/2016,0.02
3695,10,1/8/2018,0.16
3697,1,8/20/2014,0.02
3706,3,1/5/2016,0.05
3721,152,6/26/2019,2.67
3724,211,6/23/2019,3.25
3728,13,7/14/2018,0.22
3735,1,5/18/2018,0.07
3736,170,6/10/2019,2.92
3740,6,5/19/2019,0.58
34932,3,11/17/2018,0.31
3745,2,12/27/2015,0.04
3747,106,6/3/2019,2.82
3748,8,6/7/2019,0.26
3751,227,6/30/2019,3.5
3761,5,1/27/2019,0.08
42748,11,7/1/2019,4.34
42754,6,6/18/2019,2.54
42928,5,6/2/2019,1.88
43412,7,6/29/2019,2.63
3771,4,3/11/2015,0.07
5575,191,5/15/2019,3.36
3778,4,2/22/2015,0.06
3780,1,5/16/2019,0.56
3789,242,6/17/2019,3.69
3790,80,7/3/2019,1.22
3792,106,7/1/2019,1.61
3794,52,1/6/2018,0.8
473,2,8/31/2014,0.03
3800,76,4/7/2019,1.29
3804,196,9/17/2018,3.03
3805,4,9/6/2016,0.08
3807,9,5/4/2015,0.14
3808,19,4/23/2019,0.3
3810,183,6/10/2019,2.82
4356,6,6/30/2019,0.11
3818,8,10/25/2018,0.36
3823,23,9/15/2017,0.35
3825,30,1/2/2019,0.48
9681,51,1/5/2018,1.11
3826,27,5/15/2019,0.42
3839,6,9/22/2016,0.16
3842,5,1/3/2016,0.08
13316,3,7/21/2016,0.07
3848,182,6/23/2019,2.85
3849,99,11/18/2017,1.55
3851,13,6/26/2017,0.34
3853,34,6/29/2019,0.52
3854,35,4/24/2018,0.54
3855,130,3/24/2019,2.3
5343,74,7/2/2019,1.26
3860,263,6/2/2019,4.1
3918,196,12/6/2017,3.02
3635,107,6/24/2019,1.64
3866,2,10/12/2015,0.04
3867,20,6/23/2019,1.44
3873,32,4/7/2019,0.51
26791,25,5/7/2019,1.32
3877,8,7/2/2019,1.71
3879,8,7/22/2015,0.15
3880,37,10/6/2018,0.58
3885,35,6/21/2019,0.55
3889,3,10/3/2017,0.05
3901,21,4/22/2019,0.45
3903,186,6/10/2019,2.93
3904,16,7/28/2016,0.25
3905,94,5/10/2015,1.46
